
Fri, 26 Feb 2016 12:15:23 PM,
4814,
4814,sextet_base,1,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,ICE,BASE,THEMATIC,7.27418470575,ICE,GOOSE,GOOSE,1.75793741969,3.8672569975,0.42027818627,1.22871210228,0,4,1,5,3,2,
4814,sextet_base,2,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,MOUSE,BASE,THEMATIC,1.26205651526,MOUSE,0.725581563194,0.536474952067,0,4,5,1,3,2,
4814,sextet_base,3,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,JAZZ,BASE,THEMATIC,3.72662772471,JAZZ,3.41618193412,0.310445790587,0,4,1,3,5,2,
4814,sextet_base,4,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,SHOWER,BASE,THEMATIC,1.48360704584,SHOWER,1.30464886379,0.178958182049,0,3,2,4,1,5,
4814,sextet_base,5,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,KIDNEY,BASE,THEMATIC,2.31672739482,KIDNEY,2.12948235532,0.187245039502,0,2,5,1,3,4,
4814,sextet_base,6,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,BABY,BASE,THEMATIC,1.75836515403,BABY,1.55892306275,0.199442091282,0,3,2,4,1,5,
4814,sextet_base,7,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,COW,BASE,THEMATIC,1.19374547683,COW,1.02161714062,0.172128336213,0,5,4,2,1,3,
4814,sextet_base,8,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,TOOTHBRUSH,FLOSS,BASE,THEMATIC,2.21098860283,FLOSS,2.01413410599,0.19685449684,0,5,1,4,2,3,
4814,sextet_base,9,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,SLED,BASE,THEMATIC,0.818903477106,SLED,0.649002869031,0.169900608074,0,5,4,1,3,2,
4814,sextet_base,10,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,TEA,BASE,THEMATIC,1.47725062125,TEA,1.26470634976,0.21254427149,0,5,4,3,1,2,
4814,sextet_base,11,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,BASE,TAXONOMIC,1.05264609348,SOFA,0.880765392969,0.171880700509,0,4,2,1,3,5,
4814,sextet_base,12,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,BASEBALL,BASE,TAXONOMIC,1.19599439314,BASEBALL,0.924760789901,0.271233603242,0,5,2,3,1,4,
4814,sextet_base,13,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,WINGS,BASE,THEMATIC,1.49709491531,WINGS,1.34422522137,0.152869693935,0,4,2,1,5,3,
