
Thu, 18 Feb 2016 3:04:44 PM,
4759,
4759,sextet_rand,1,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,BANK,BASE,THEMATIC,13.5634424059,ROBBERY,BANK,9.88025632613,1.67629589141,2.00689018837,3,2,4,5,1,0,
4759,sextet_rand,2,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,SLED,BASE,THEMATIC,7.16924728698,RAIN,RAIN,SNOW,SLED,4.6644760997,0.988762888066,0.596745534802,0.204052471638,0.715210292773,4,5,3,1,0,2,
4759,sextet_rand,3,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,CHOCOLATE,BASE,THEMATIC,3.59985558811,COOKIE,CHOCOLATE,2.61278114713,0.467277398944,0.519797042039,4,0,5,3,1,2,
4759,sextet_rand,4,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SAILOR,SHIP,THEMATIC,BASE,5.63471506793,SAILOR,SHIP,4.005895991,0.798679170886,0.830139906049,0,5,3,2,4,1,
4759,sextet_rand,5,SPOON,LADLE,CEREAL,LION,TREE,STEREO,LADLE,SPOON,TAXONOMIC,BASE,5.00538614619,LADLE,SPOON,3.74337921826,0.49757145028,0.76443547765,2,0,4,5,1,3,
4759,sextet_rand,6,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,ONION,GARLIC,TAXONOMIC,BASE,5.10706211201,ONION,GARLIC,3.87029647475,0.44189970823,0.794865929025,5,4,0,2,3,1,
4759,sextet_rand,7,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,BASE,TAXONOMIC,5.56059654491,CAKE,DONUT,3.28841490243,0.636980235568,1.63520140691,1,4,5,0,2,3,
4759,sextet_rand,8,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,BUS,TRUCK,TAXONOMIC,BASE,3.51569047388,BUS,TRUCK,2.8039282549,0.310698431102,0.401063787876,1,3,2,4,5,0,
4759,sextet_rand,9,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SMILE,BASE,THEMATIC,3.40448901798,HAPPY,SMILE,1.8297777176,0.874975128513,0.699736171867,4,0,3,1,2,5,
4759,sextet_rand,10,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,TOOTHBRUSH,FLOSS,BASE,THEMATIC,9.65344689851,TOOTHBRUSH,FLOSS,8.7401930193,0.558269798615,0.354984080593,0,1,4,5,2,3,
4759,sextet_rand,11,PANTS,DRESS,POCKET,ICE,TEETH,DOG,DRESS,PANTS,TAXONOMIC,BASE,9.30579630641,DRESS,PANTS,7.40235429116,0.72391374088,1.17952827437,2,5,4,0,1,3,
4759,sextet_rand,12,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,FIREMAN,BASE,TAXONOMIC,5.31772468844,POLICE,FIREMAN,4.01645143381,0.995486218133,0.305787036501,3,2,0,4,1,5,
4759,sextet_rand,13,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,VILLAGE,CITY,TAXONOMIC,BASE,13.313485362,VILLAGE,CITY,12.6790775252,0.267393736259,0.36701410052,2,4,1,3,0,5,
4759,sextet_rand,14,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,BASE,TAXONOMIC,6.24915155534,CHAIR,SOFA,5.66125646286,0.161944587815,0.425950504663,0,5,3,2,4,1,
4759,sextet_rand,15,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,FOOT,SHOE,THEMATIC,BASE,5.43764283517,FOOT,SHOE,3.4686966877,1.39277417484,0.576171972639,5,4,0,3,1,2,
4759,sextet_rand,16,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,ORANGE,COCONUT,TAXONOMIC,BASE,10.5256155631,ORANGE,COCONUT,4.52031913636,2.39126450451,3.61403192224,1,2,5,0,4,3,
4759,sextet_rand,17,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,COW,MILK,THEMATIC,BASE,5.59101938172,COW,MILK,1.97629420297,0.232808711857,3.38191646689,2,5,3,1,4,0,
