
Thu, 17 Mar 2016 10:49:27 AM,
4911,
4911,sextet_base,1,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,BASE,TAXONOMIC,3.30060459278,SOFA,2.54559241934,0.755012173438,0,2,4,3,5,1,
4911,sextet_base,2,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,DESERT,BASE,THEMATIC,2.10126546654,DESERT,1.41627407749,0.684991389047,0,1,3,2,5,4,
4911,sextet_base,3,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,AIRPORT,BASE,THEMATIC,2.93787778751,AIRPORT,2.55239251442,0.385485273087,0,3,4,2,1,5,
4911,sextet_base,4,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,SAILOR,BASE,THEMATIC,1.6817578678,SAILOR,1.50924733491,0.172510532895,0,1,2,3,5,4,
4911,sextet_base,5,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,SLED,BASE,THEMATIC,2.55942766625,SLED,2.25860423897,0.300823427271,0,5,4,3,1,2,
4911,sextet_base,6,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,GRASS,BASE,THEMATIC,1.34969373071,GRASS,0.958465125179,0.391228605527,0,5,1,3,4,2,
4911,sextet_base,7,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,ASTRONAUT,BASE,THEMATIC,2.00033272151,ASTRONAUT,1.72316759964,0.277165121865,0,3,1,4,2,5,
4911,sextet_base,8,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,TRUCK,TRAILER,BASE,THEMATIC,1.70645340253,TRAILER,1.60074966564,0.105703736888,0,3,2,5,4,1,
4911,sextet_base,9,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,SHOWER,BASE,THEMATIC,1.51324561844,SHOWER,1.40670925053,0.106536367908,0,2,5,4,3,1,
4911,sextet_base,10,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,BAMBOO,BASE,THEMATIC,1.30119488342,BAMBOO,1.01553394645,0.285660936963,0,2,1,5,4,3,
4911,sextet_base,11,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,KIDNEY,BASE,THEMATIC,1.99182796734,KIDNEY,1.69042418152,0.301403785823,0,4,3,1,5,2,
4911,sextet_base,12,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,SCISSORS,BASE,TAXONOMIC,1.45547261974,SCISSORS,1.27158732223,0.183885297505,0,1,2,4,3,5,
4911,sextet_base,13,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,COW,FARM,BASE,THEMATIC,1.40230011404,FARM,1.32970860251,0.0725915115327,0,3,2,4,1,5,
4911,sextet_base,14,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,TOOTHBRUSH,CUP,BASE,UNRELATED,1.30184575892,CUP,1.14054180915,0.161303949775,0,3,1,5,2,4,
4911,sextet_base,15,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SMILE,BASE,THEMATIC,1.84951892798,SMILE,1.51177071943,0.337748208549,0,5,3,4,2,1,
4911,sextet_base,16,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,DELIVERY,BASE,THEMATIC,3.72408432118,DELIVERY,3.1701821459,0.553902175277,0,3,1,5,2,4,
4911,sextet_base,17,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,BEACH,BASE,THEMATIC,2.58669558424,BEACH,2.3787874775,0.207908106735,0,1,4,2,3,5,
4911,sextet_base,18,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,BANK,BASE,THEMATIC,1.41847202484,BANK,1.33631634829,0.0821556765586,0,5,2,4,1,3,
4911,sextet_base,19,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,SALAD,BASE,THEMATIC,1.44995275699,SALAD,1.1343664357,0.315586321289,0,3,2,5,4,1,
4911,sextet_base,20,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,BONE,BASE,THEMATIC,2.39566919347,BONE,1.9736729716,0.421996221878,0,2,3,4,5,1,
