
Fri, 04 Mar 2016 12:44:20 PM,
4876,
4876,triad_goes,1,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,SAILOR,BASE,THEMATIC,3.29814180534,SAILOR,2.38113916409,0.917002641247,0,2,1,
4876,triad_goes,2,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,LUNGS,BASE,THEMATIC,3.68135475274,LUNGS,3.14817322325,0.533181529492,0,1,2,
4876,triad_goes,3,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,BASE,TAXONOMIC,3.86521731364,DONUT,1.56840009463,2.296817219,0,2,1,
4876,triad_goes,4,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BANANA,BASE,THEMATIC,1.43699028576,BANANA,1.07636846858,0.360621817177,0,1,2,
4876,triad_goes,5,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,KIDNEY,BASE,THEMATIC,2.20681620587,KIDNEY,1.76315763337,0.443658572505,0,2,1,
4876,triad_goes,6,CRIB,BED,BABY,FERRY,BOWL,PATIO,CRIB,BABY,BASE,THEMATIC,1.08797092992,BABY,0.787967553129,0.300003376789,0,2,1,
4876,triad_goes,7,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,BABY,BASE,THEMATIC,1.9426326059,BABY,1.50579063653,0.436841969378,0,1,2,
4876,triad_goes,8,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,BANK,BASE,THEMATIC,1.40694326814,BANK,1.05291127553,0.354031992611,0,2,1,
4876,triad_goes,9,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,QUARTERBACK,BASE,THEMATIC,2.0420719164,QUARTERBACK,1.40306286968,0.639009046718,0,1,2,
4876,triad_goes,10,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,2.78526309307,ONION,2.2176396742,0.567623418872,0,1,2,
4876,triad_goes,11,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,TOOTHBRUSH,FLOSS,BASE,THEMATIC,3.08526315936,FLOSS,2.84993872012,0.235324439243,0,1,2,
4876,triad_goes,12,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,BIKE,BASE,TAXONOMIC,3.59689707169,BIKE,SEATBELT,SEATBELT,1.65123754961,0.709528942592,0.529457062017,0.706673517474,0,2,1,
4876,triad_goes,13,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,LEGS,BASE,THEMATIC,1.57610924577,LEGS,1.2912652794,0.284843966365,0,1,2,
4876,triad_goes,14,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,TEA,BASE,THEMATIC,2.31260267121,TEA,2.08550020098,0.227102470235,0,2,1,
4876,triad_goes,15,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,COW,GRASS,BASE,THEMATIC,1.81992613291,GRASS,1.21888414281,0.601041990099,0,2,1,
4876,triad_goes,16,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,BASE,TAXONOMIC,1.5804193652,TABLET,1.4113811783,0.169038186898,0,2,1,
4876,triad_goes,17,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,POCKET,BASE,THEMATIC,2.59848750196,POCKET,2.33306439919,0.26542310277,0,2,1,
4876,triad_goes,18,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,HANDCUFFS,BASE,THEMATIC,1.68147360464,HANDCUFFS,1.46296389482,0.218509709812,0,1,2,
4876,triad_goes,19,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,WAITRESS,STEWARDESS,BASE,TAXONOMIC,2.13783178385,STEWARDESS,1.86297104578,0.274860738078,0,1,2,
4876,triad_goes,20,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,DESERT,BASE,THEMATIC,1.62052939739,DESERT,1.34679824905,0.273731148336,0,1,2,
4876,triad_goes,21,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,1.14348403586,LAKE,0.637367963558,0.506116072298,0,2,1,
4876,triad_goes,22,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,NEST,BASE,THEMATIC,3.13897627138,NEST,2.96184523043,0.177131040953,0,2,1,
4876,triad_goes,23,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,HOSTESS,BASE,TAXONOMIC,2.14791664865,HOSTESS,1.82323379128,0.324682857376,0,1,2,
4876,triad_goes,24,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,SALAD,BASE,THEMATIC,0.797926944797,SALAD,0.439951320412,0.357975624385,0,2,1,
