"pid","cond","trial","base","tax","the","unr1","unr2","unr3","sel1","sel2","seltype1","seltype2","rt","tax_sel","the_sel","unr_sel"
4776,"sextet_base",43,"CUP","BOWL","TEA","LAMP","PHONE","TRUCK","CUP","BOWL","BASE","TAXONOMIC",2.40076715089,1,0,0
4776,"sextet_base",44,"SNOW","RAIN","SLED","CEMETARY","WORK","NOVEL","SNOW","RAIN","BASE","TAXONOMIC",2.06304793831,1,0,0
4776,"sextet_base",45,"TORTILLA","BAGEL","BEANS","COLD","KNOB","SALESMAN","TORTILLA","BAGEL","BASE","TAXONOMIC",7.23696328489,1,0,0
4776,"sextet_base",46,"CIGARETTES","ALCOHOL","LUNGS","OUTLET","SOCK","CARPET","CIGARETTES","ALCOHOL","BASE","TAXONOMIC",3.30497095374,1,0,0
4776,"sextet_base",47,"SPOON","LADLE","CEREAL","LION","TREE","STEREO","SPOON","LADLE","BASE","TAXONOMIC",2.47902700423,1,0,0
4776,"sextet_base",48,"SURGEON","BUTCHER","KIDNEY","PENGUIN","MOVIE","HOUSE","SURGEON","BUTCHER","BASE","TAXONOMIC",2.67144408906,1,0,0
4776,"sextet_base",49,"CITY","VILLAGE","AIRPORT","WHALE","NECK","CABINET","CITY","VILLAGE","BASE","TAXONOMIC",3.31031108148,1,0,0
4776,"sextet_base",50,"CRIB","BED","BABY","FERRY","BOWL","PATIO","CRIB","BED","BASE","TAXONOMIC",3.21113335522,1,0,0
4776,"sextet_base",51,"COW_2","BUFFALO","FARM","SKY","SLIDE","CHALK","COW","BUFFALO","BASE","TAXONOMIC",4.04525965171,1,0,0
4776,"sextet_base",52,"CAPTAIN","PILOT","SHIP","EAR","BENCH","FREEZER","CAPTAIN","PILOT","BASE","TAXONOMIC",2.29993540862,1,0,0
4776,"sextet_base",53,"CROWN","HAT","KING","SHOVEL","NOSE","TENT","CROWN","HAT","BASE","TAXONOMIC",2.36104759201,1,0,0
4776,"sextet_base",54,"GARLIC","ONION","VAMPIRE","HOUSE","FOOT","CODE","GARLIC","ONION","BASE","TAXONOMIC",2.82917914655,1,0,0
4776,"sextet_base",55,"CHAIR","SOFA","LEGS","BREAD","BALL","KEYBOARD","CHAIR","SOFA","BASE","TAXONOMIC",2.37438963466,1,0,0
4776,"sextet_base",56,"LAWNMOWER","SCISSORS","GRASS","BOMB","AUNT","INTERNET","LAWNMOWER","SCISSORS","BASE","TAXONOMIC",4.94175817663,1,0,0
4776,"sextet_base",57,"MILK","LEMONADE","COW","GUITAR","LEAF","WINDOW","MILK","LEMONADE","BASE","TAXONOMIC",2.42134402374,1,0,0
4776,"sextet_base",58,"BIRD","BAT","NEST","BONE","RAIN","BRACKET","BIRD","BAT","BASE","TAXONOMIC",1.9589075019,1,0,0
4776,"sextet_base",59,"FOOTBALL","BASEBALL","QUARTERBACK","CLOUD","PLANT","NECKLACE","FOOTBALL","BASEBALL","BASE","TAXONOMIC",2.43183292188,1,0,0
4784,"sextet_base",1,"WAITRESS","STEWARDESS","RESTAURANT","SWAN","BEACH","CALCIUM","WAITRESS","RESTAURANT","BASE","THEMATIC",5.37961580457,0,1,0
4784,"sextet_base",2,"PANTS","DRESS","POCKET","ICE","TEETH","DOG","PANTS","POCKET","BASE","THEMATIC",3.07959455013,0,1,0
4784,"sextet_base",3,"BISCUITS","TOAST","GRAVY","SNAIL","PELICAN","DANCE","BISCUITS","TOAST","BASE","TAXONOMIC",7.17987708181,1,0,0
4784,"sextet_base",4,"RIVER","LAKE","RAPIDS","GLASS","BUDGET","FEATHER","RIVER","LAKE","BASE","TAXONOMIC",5.64768422661,1,0,0
4784,"sextet_base",5,"LAWNMOWER","SCISSORS","GRASS","BOMB","AUNT","INTERNET","LAWNMOWER","GRASS","BASE","THEMATIC",6.4682371995,0,1,0
4784,"sextet_base",6,"GARLIC","ONION","VAMPIRE","HOUSE","FOOT","CODE","GARLIC","ONION","BASE","TAXONOMIC",2.33000424426,1,0,0
4784,"sextet_base",7,"COOKIE","BISCUIT","CHOCOLATE","PAGE","WAVE","FUR","COOKIE","CHOCOLATE","BASE","THEMATIC",5.59419621484,0,1,0
4784,"sextet_base",8,"SPOON","LADLE","CEREAL","LION","TREE","STEREO","SPOON","LADLE","BASE","TAXONOMIC",10.4917392418,1,0,0
4784,"sextet_base",9,"CHAIR","SOFA","LEGS","BREAD","BALL","KEYBOARD","CHAIR","SOFA","BASE","TAXONOMIC",3.06755963988,1,0,0
4784,"sextet_base",10,"OVEN","MICROWAVE","PAN","SCREEN","BASKETBALL","BOOT","OVEN","PAN","BASE","THEMATIC",4.70859606177,0,1,0
4784,"sextet_base",11,"COCONUT","ORANGE","BEACH","CYMBAL","SOCIETY","ROD","COCONUT","ORANGE","BASE","TAXONOMIC",5.3424069688,1,0,0
4784,"sextet_base",12,"SPIDER","BEE","WEB","PEPPER","SHED","TOILET","SPIDER","BEE","BASE","TAXONOMIC",3.52862826787,1,0,0
4784,"sextet_base",13,"SUBMARINE","AIRPLANE","OCEAN","SHEET","CROW","DOCTOR","SUBMARINE","OCEAN","BASE","THEMATIC",3.56502599199,0,1,0
4784,"sextet_base",14,"CAMEL","ANTELOPE","DESERT","CORK","ENGINE","PAMPHLET","CAMEL","ANTELOPE","BASE","TAXONOMIC",4.67073403284,1,0,0
4784,"sextet_base",15,"COW","PIG","GRASS","CHISEL","PARCEL","HOTEL","COW","PIG","BASE","TAXONOMIC",3.68411472627,1,0,0
4784,"sextet_base",16,"TOOTHBRUSH","COMB","FLOSS","CAKE","CUP","GLASSES","TOOTHBRUSH","FLOSS","BASE","THEMATIC",10.3348146328,0,1,0
4784,"sextet_base",17,"CROUTONS","BAGEL","SALAD","METAL","SHARK","SPOT","CROUTONS","BAGEL","BASE","TAXONOMIC",3.32033314506,1,0,0
4784,"sextet_base",18,"MILK","LEMONADE","COW","GUITAR","LEAF","WINDOW","MILK","LEMONADE","BASE","TAXONOMIC",3.28688091492,1,0,0
4784,"sextet_base",19,"FLY","ANT","WINGS","CEREAL","BUSINESS","CONCRETE","FLY","ANT","BASE","TAXONOMIC",6.57886057686,1,0,0
4784,"sextet_base",20,"HAPPY","SAD","SMILE","ROOF","SEED","KEY","HAPPY","SAD","BASE","TAXONOMIC",6.60742892179,1,0,0
4784,"sextet_base",21,"CROWN","HAT","KING","SHOVEL","NOSE","TENT","CROWN","HAT","BASE","TAXONOMIC",3.66556642408,1,0,0
4784,"sextet_base",22,"CIGARETTES","ALCOHOL","LUNGS","OUTLET","SOCK","CARPET","CIGARETTES","ALCOHOL","BASE","TAXONOMIC",3.63491037714,1,0,0
4784,"sextet_base",23,"RECEPTIONIST","HOSTESS","TELEPHONE","PARK","HAND","STRING","RECEPTIONIST","HOSTESS","BASE","TAXONOMIC",2.90522739929,1,0,0
4784,"sextet_base",24,"ROBBERY","TREASON","BANK","STEW","TUB","SHORE","ROBBERY","TREASON","BASE","TAXONOMIC",4.20962534589,1,0,0
4784,"sextet_base",25,"ROCKET","MISSILE","ASTRONAUT","BUG","CHEESE","WATER","ROCKET","MISSILE","BASE","TAXONOMIC",3.96189364439,1,0,0
4784,"sextet_base",26,"TRUCK","BUS","TRAILER","CLIMATE","CACTUS","CLUB","TRUCK","BUS","BASE","TAXONOMIC",2.95038910182,1,0,0
4784,"sextet_base",27,"BEER","JUICE","PARTY","SHOP","SNOW","WOUND","BEER","JUICE","BASE","TAXONOMIC",3.24117758842,1,0,0
4784,"sextet_base",28,"TORTILLA","BAGEL","BEANS","COLD","KNOB","SALESMAN","TORTILLA","BAGEL","BASE","TAXONOMIC",5.21244470369,1,0,0
4784,"sextet_base",29,"BIRD","BAT","NEST","BONE","RAIN","BRACKET","BIRD","BAT","BASE","TAXONOMIC",2.80738813446,1,0,0
4784,"sextet_base",30,"CAPTAIN","PILOT","SHIP","EAR","BENCH","FREEZER","CAPTAIN","PILOT","BASE","TAXONOMIC",4.11468621898,1,0,0
4784,"sextet_base",31,"SURGEON","BUTCHER","KIDNEY","PENGUIN","MOVIE","HOUSE","SURGEON","BUTCHER","BASE","TAXONOMIC",2.8487243697,1,0,0
4784,"sextet_base",32,"SHIP","CANOE","SAILOR","UMBRELLA","BANANA","CHAIR","SHIP","CANOE","BASE","TAXONOMIC",4.09547744018,1,0,0
4784,"sextet_base",33,"COW_2","BUFFALO","FARM","SKY","SLIDE","CHALK","COW","BUFFALO","BASE","TAXONOMIC",2.12380476907,1,0,0
4784,"sextet_base",34,"FOOTBALL","BASEBALL","QUARTERBACK","CLOUD","PLANT","NECKLACE","FOOTBALL","BASEBALL","BASE","TAXONOMIC",4.03581041309,1,0,0
4784,"sextet_base",35,"RABBI","PASTOR","TEMPLE","DRIVEWAY","GLOVES","APPLE","RABBI","PASTOR","BASE","TAXONOMIC",2.57304705837,1,0,0
4784,"sextet_base",36,"CRIB","BED","BABY","FERRY","BOWL","PATIO","CRIB","BED","BASE","TAXONOMIC",3.30082640686,1,0,0
4784,"sextet_base",37,"BOTTLE","CAN","BABY","CLOCK","BERRY","BELL","BOTTLE","CAN","BASE","TAXONOMIC",6.07765417246,1,0,0
4784,"sextet_base",38,"CUP","BOWL","TEA","LAMP","PHONE","TRUCK","CUP","BOWL","BASE","TAXONOMIC",2.80550734866,1,0,0
4784,"sextet_base",39,"DOG","CAT","BONE","POND","HOOD","QUEEN","DOG","CAT","BASE","TAXONOMIC",3.41830251882,1,0,0
4784,"sextet_base",40,"SNOW","RAIN","SLED","CEMETARY","WORK","NOVEL","SNOW","RAIN","BASE","TAXONOMIC",2.70645671347,1,0,0
4784,"sextet_base",41,"NEEDLE","PIN","THREAD","WAX","HYDRANT","WRIST","NEEDLE","PIN","BASE","TAXONOMIC",5.15465415854,1,0,0
4784,"sextet_base",42,"PANDA","RACOON","BAMBOO","WHIP","FENDER","LAW","PANDA","RACOON","BASE","TAXONOMIC",3.79267523157,1,0,0
4784,"sextet_base",43,"CAR","BIKE","SEATBELT","SHRIMP","COTTON","BISCUIT","CAR","BIKE","BASE","TAXONOMIC",2.81519731863,1,0,0
4784,"sextet_base",44,"PACKAGE","CRATE","DELIVERY","TROUT","CHILD","BILL","PACKAGE","DELIVERY","BASE","THEMATIC",8.16477087254,0,1,0
4784,"sextet_base",45,"SILVER","GOLD","BULLET","STAIRS","BALLOON","LIBRARY","SILVER","GOLD","BASE","TAXONOMIC",3.57435576218,1,0,0
4784,"sextet_base",46,"SHAMPOO","BLEACH","SHOWER","TEAM","SAUCE","CIRCLE","SHAMPOO","BLEACH","BASE","TAXONOMIC",4.96233892812,1,0,0
4784,"sextet_base",47,"MONKEY","BEAR","BANANA","AIRPLANE","HAMMER","PLUG","MONKEY","BEAR","BASE","TAXONOMIC",4.80226025361,1,0,0
4784,"sextet_base",48,"SAXOPHONE","HARP","JAZZ","SODA","HAIR","PILOT","SAXOPHONE","HARP","BASE","TAXONOMIC",2.36060268573,1,0,0
4784,"sextet_base",49,"CAKE","DONUT","CANDLE","BROCHURE","LAKE","DRUM","CAKE","DONUT","BASE","TAXONOMIC",2.48174369799,1,0,0
4784,"sextet_base",50,"FIELD","COURT","GRASS","GAS","TOAD","SCHOOL","FIELD","GRASS","BASE","THEMATIC",5.93649790468,0,1,0
4784,"sextet_base",51,"CITY","VILLAGE","AIRPORT","WHALE","NECK","CABINET","CITY","VILLAGE","BASE","TAXONOMIC",5.79477981795,1,0,0
4784,"sextet_base",52,"CHISEL","KNIFE","SCULPTURE","HAMSTER","BOTTLE","MIRROR","CHISEL","KNIFE","BASE","TAXONOMIC",3.12106486708,1,0,0
4784,"sextet_base",53,"PENGUIN","GOOSE","ICE","VOLCANO","HEAD","BRICK","PENGUIN","GOOSE","BASE","TAXONOMIC",3.0028779565,1,0,0
4784,"sextet_base",54,"COMPUTER","TABLET","MOUSE","ATHLETE","COUCH","SALON","COMPUTER","TABLET","BASE","TAXONOMIC",3.1421435065,1,0,0
4784,"sextet_base",55,"SHOE","GLOVE","FOOT","WALL","CARD","TIGER","SHOE","GLOVE","BASE","TAXONOMIC",3.79390944551,1,0,0
4784,"sextet_base",56,"BICYCLE","CAR","HELMET","FISH","BEER","BANK","BICYCLE","CAR","BASE","TAXONOMIC",2.12692407265,1,0,0
4784,"sextet_base",57,"POLICE","FIREMAN","HANDCUFFS","CARAVAN","CRAB","LAUNDRY","POLICE","FIREMAN","BASE","TAXONOMIC",6.21314854997,1,0,0
4784,"sextet_base",58,"BEE","BUTTERFLY","HONEY","ASPHALT","COACH","PLIERS","BEE","BUTTERFLY","BASE","TAXONOMIC",3.33411707684,1,0,0
4784,"sextet_base",59,"PENCIL","PEN","ERASER","FLUTE","MINT","SHEEP","PENCIL","PEN","BASE","TAXONOMIC",2.02282699883,1,0,0
4788,"sextet_base",1,"SNOW","RAIN","SLED","CEMETARY","WORK","NOVEL","SNOW","SLED","BASE","THEMATIC",2.71545210702,0,1,0
4788,"sextet_base",2,"COOKIE","BISCUIT","CHOCOLATE","PAGE","WAVE","FUR","COOKIE","BISCUIT","BASE","TAXONOMIC",2.76312328962,1,0,0
4788,"sextet_base",3,"GARLIC","ONION","VAMPIRE","HOUSE","FOOT","CODE","GARLIC","ONION","BASE","TAXONOMIC",3.81469310515,1,0,0
4788,"sextet_base",4,"POLICE","FIREMAN","HANDCUFFS","CARAVAN","CRAB","LAUNDRY","POLICE","HANDCUFFS","BASE","THEMATIC",2.41833099048,0,1,0
4788,"sextet_base",5,"CROWN","HAT","KING","SHOVEL","NOSE","TENT","CROWN","KING","BASE","THEMATIC",2.01101754452,0,1,0
4788,"sextet_base",6,"BIRD","BAT","NEST","BONE","RAIN","BRACKET","BIRD","NEST","BASE","THEMATIC",2.0227531711,0,1,0
4788,"sextet_base",7,"PANTS","DRESS","POCKET","ICE","TEETH","DOG","PANTS","POCKET","BASE","THEMATIC",2.67134484957,0,1,0
4788,"sextet_base",8,"MILK","LEMONADE","COW","GUITAR","LEAF","WINDOW","MILK","COW","BASE","THEMATIC",2.42985506594,0,1,0
4788,"sextet_base",9,"SHIP","CANOE","SAILOR","UMBRELLA","BANANA","CHAIR","SHIP","CANOE","BASE","TAXONOMIC",4.46206083268,1,0,0
4788,"sextet_base",10,"BISCUITS","TOAST","GRAVY","SNAIL","PELICAN","DANCE","BISCUITS","GRAVY","BASE","THEMATIC",4.22059786544,0,1,0
4788,"sextet_base",11,"RABBI","PASTOR","TEMPLE","DRIVEWAY","GLOVES","APPLE","RABBI","TEMPLE","BASE","THEMATIC",2.09392606505,0,1,0
4788,"sextet_base",12,"SHAMPOO","BLEACH","SHOWER","TEAM","SAUCE","CIRCLE","SHAMPOO","SHOWER","BASE","THEMATIC",2.58307703308,0,1,0
4788,"sextet_base",13,"BICYCLE","CAR","HELMET","FISH","BEER","BANK","BICYCLE","HELMET","BASE","THEMATIC",2.38071626786,0,1,0
4788,"sextet_base",14,"COMPUTER","TABLET","MOUSE","ATHLETE","COUCH","SALON","COMPUTER","TABLET","BASE","TAXONOMIC",1.94838449737,1,0,0
4788,"sextet_base",15,"OVEN","MICROWAVE","PAN","SCREEN","BASKETBALL","BOOT","OVEN","MICROWAVE","BASE","TAXONOMIC",2.48647959676,1,0,0
4788,"sextet_base",16,"RIVER","LAKE","RAPIDS","GLASS","BUDGET","FEATHER","RIVER","RAPIDS","BASE","THEMATIC",2.72983460609,0,1,0
4788,"sextet_base",17,"PENCIL","PEN","ERASER","FLUTE","MINT","SHEEP","PENCIL","PEN","BASE","TAXONOMIC",2.57746281632,1,0,0
4788,"sextet_base",18,"TORTILLA","BAGEL","BEANS","COLD","KNOB","SALESMAN","TORTILLA","BEANS","BASE","THEMATIC",2.96344998555,0,1,0
4788,"sextet_base",19,"BOTTLE","CAN","BABY","CLOCK","BERRY","BELL","BOTTLE","BABY","BASE","THEMATIC",1.92828680645,0,1,0
4788,"sextet_base",20,"ROCKET","MISSILE","ASTRONAUT","BUG","CHEESE","WATER","ROCKET","MISSILE","BASE","TAXONOMIC",2.30433405086,1,0,0
4788,"sextet_base",21,"CHISEL","KNIFE","SCULPTURE","HAMSTER","BOTTLE","MIRROR","CHISEL","SCULPTURE","BASE","THEMATIC",1.98302525439,0,1,0
4788,"sextet_base",22,"CUP","BOWL","TEA","LAMP","PHONE","TRUCK","CUP","BOWL","BASE","TAXONOMIC",2.12807254054,1,0,0
4788,"sextet_base",23,"TOOTHBRUSH","COMB","FLOSS","CAKE","CUP","GLASSES","TOOTHBRUSH","FLOSS","BASE","THEMATIC",3.81107389196,0,1,0
4788,"sextet_base",24,"SURGEON","BUTCHER","KIDNEY","PENGUIN","MOVIE","HOUSE","SURGEON","BUTCHER","BASE","TAXONOMIC",3.23355479437,1,0,0
4788,"sextet_base",25,"MONKEY","BEAR","BANANA","AIRPLANE","HAMMER","PLUG","MONKEY","BANANA","BASE","THEMATIC",3.35129609017,0,1,0
4788,"sextet_base",26,"CROUTONS","BAGEL","SALAD","METAL","SHARK","SPOT","CROUTONS","SALAD","BASE","THEMATIC",1.67301805702,0,1,0
4788,"sextet_base",27,"CRIB","BED","BABY","FERRY","BOWL","PATIO","CRIB","BED","BASE","TAXONOMIC",1.47939743346,1,0,0
4788,"sextet_base",28,"CAR","BIKE","SEATBELT","SHRIMP","COTTON","BISCUIT","CAR","SEATBELT","BASE","THEMATIC",1.96080509949,0,1,0
4788,"sextet_base",29,"CAKE","DONUT","CANDLE","BROCHURE","LAKE","DRUM","CAKE","CANDLE","BASE","THEMATIC",4.30806715079,0,1,0
4788,"sextet_base",30,"SPOON","LADLE","CEREAL","LION","TREE","STEREO","SPOON","LADLE","BASE","TAXONOMIC",2.24418333638,1,0,0
4788,"sextet_base",31,"CITY","VILLAGE","AIRPORT","WHALE","NECK","CABINET","CITY","VILLAGE","BASE","TAXONOMIC",2.13584729386,1,0,0
4788,"sextet_base",32,"CAMEL","ANTELOPE","DESERT","CORK","ENGINE","PAMPHLET","CAMEL","DESERT","BASE","THEMATIC",3.05304339019,0,1,0
4788,"sextet_base",33,"SAXOPHONE","HARP","JAZZ","SODA","HAIR","PILOT","SAXOPHONE","JAZZ","BASE","THEMATIC",2.42611898645,0,1,0
4788,"sextet_base",34,"SPIDER","BEE","WEB","PEPPER","SHED","TOILET","SPIDER","WEB","BASE","THEMATIC",1.92369591459,0,1,0
4788,"sextet_base",35,"CHAIR","SOFA","LEGS","BREAD","BALL","KEYBOARD","CHAIR","SOFA","BASE","TAXONOMIC",2.39015826941,1,0,0
4788,"sextet_base",36,"FIELD","COURT","GRASS","GAS","TOAD","SCHOOL","FIELD","GRASS","BASE","THEMATIC",4.04808965002,0,1,0
4788,"sextet_base",37,"SUBMARINE","AIRPLANE","OCEAN","SHEET","CROW","DOCTOR","SUBMARINE","OCEAN","BASE","THEMATIC",1.92123179056,0,1,0
4788,"sextet_base",38,"PANDA","RACOON","BAMBOO","WHIP","FENDER","LAW","PANDA","BAMBOO","BASE","THEMATIC",2.10700846804,0,1,0
4788,"sextet_base",39,"PENGUIN","GOOSE","ICE","VOLCANO","HEAD","BRICK","PENGUIN","ICE","BASE","THEMATIC",2.65545765564,0,1,0
4788,"sextet_base",40,"HAPPY","SAD","SMILE","ROOF","SEED","KEY","HAPPY","SMILE","BASE","THEMATIC",1.91395496047,0,1,0
4788,"sextet_base",41,"NEEDLE","PIN","THREAD","WAX","HYDRANT","WRIST","NEEDLE","PIN","BASE","TAXONOMIC",3.01866251996,1,0,0
4788,"sextet_base",42,"COW","PIG","GRASS","CHISEL","PARCEL","HOTEL","COW","GRASS","BASE","THEMATIC",3.89683951178,0,1,0
4788,"sextet_base",43,"ROBBERY","TREASON","BANK","STEW","TUB","SHORE","ROBBERY","BANK","BASE","THEMATIC",5.59829613587,0,1,0
4788,"sextet_base",44,"LAWNMOWER","SCISSORS","GRASS","BOMB","AUNT","INTERNET","LAWNMOWER","GRASS","BASE","THEMATIC",2.12726142886,0,1,0
4788,"sextet_base",45,"SHOE","GLOVE","FOOT","WALL","CARD","TIGER","SHOE","FOOT","BASE","THEMATIC",1.44605346187,0,1,0
4788,"sextet_base",46,"CAPTAIN","PILOT","SHIP","EAR","BENCH","FREEZER","CAPTAIN","PILOT","BASE","TAXONOMIC",1.87526096276,1,0,0
4788,"sextet_base",47,"BEER","JUICE","PARTY","SHOP","SNOW","WOUND","BEER","PARTY","BASE","THEMATIC",3.64430735371,0,1,0
4788,"sextet_base",48,"RECEPTIONIST","HOSTESS","TELEPHONE","PARK","HAND","STRING","RECEPTIONIST","TELEPHONE","BASE","THEMATIC",3.38698433994,0,1,0
4788,"sextet_base",49,"TRUCK","BUS","TRAILER","CLIMATE","CACTUS","CLUB","TRUCK","TRAILER","BASE","THEMATIC",3.00492361313,0,1,0
4788,"sextet_base",50,"CIGARETTES","ALCOHOL","LUNGS","OUTLET","SOCK","CARPET","CIGARETTES","LUNGS","BASE","THEMATIC",2.54292800042,0,1,0
4788,"sextet_base",51,"DOG","CAT","BONE","POND","HOOD","QUEEN","DOG","BONE","BASE","THEMATIC",2.97952092104,0,1,0
4788,"sextet_base",52,"WAITRESS","STEWARDESS","RESTAURANT","SWAN","BEACH","CALCIUM","WAITRESS","RESTAURANT","BASE","THEMATIC",2.40128804528,0,1,0
4788,"sextet_base",53,"SILVER","GOLD","BULLET","STAIRS","BALLOON","LIBRARY","SILVER","BULLET","BASE","THEMATIC",3.31702347851,0,1,0
4788,"sextet_base",54,"BEE","BUTTERFLY","HONEY","ASPHALT","COACH","PLIERS","BEE","HONEY","BASE","THEMATIC",2.7213308455,0,1,0
4788,"sextet_base",55,"FLY","ANT","WINGS","CEREAL","BUSINESS","CONCRETE","FLY","WINGS","BASE","THEMATIC",3.290108146,0,1,0
4788,"sextet_base",56,"PACKAGE","CRATE","DELIVERY","TROUT","CHILD","BILL","PACKAGE","CRATE","BASE","TAXONOMIC",2.7421856843,1,0,0
4788,"sextet_base",57,"COCONUT","ORANGE","BEACH","CYMBAL","SOCIETY","ROD","COCONUT","BEACH","BASE","THEMATIC",2.81863113493,0,1,0
4788,"sextet_base",58,"FOOTBALL","BASEBALL","QUARTERBACK","CLOUD","PLANT","NECKLACE","FOOTBALL","QUARTERBACK","BASE","THEMATIC",3.03602593701,0,1,0
4788,"sextet_base",59,"COW_2","BUFFALO","FARM","SKY","SLIDE","CHALK","COW","FARM","BASE","THEMATIC",1.78948210026,0,1,0
4796,"sextet_base",1,"CUP","BOWL","TEA","LAMP","PHONE","TRUCK","CUP","BOWL","BASE","TAXONOMIC",12.2578752318,1,0,0
4796,"sextet_base",2,"SILVER","GOLD","BULLET","STAIRS","BALLOON","LIBRARY","SILVER","GOLD","BASE","TAXONOMIC",6.61847891076,1,0,0
4796,"sextet_base",3,"CROUTONS","BAGEL","SALAD","METAL","SHARK","SPOT","CROUTONS","BAGEL","BASE","TAXONOMIC",7.76891363351,1,0,0
4796,"sextet_base",4,"POLICE","FIREMAN","HANDCUFFS","CARAVAN","CRAB","LAUNDRY","POLICE","FIREMAN","BASE","TAXONOMIC",6.00351790703,1,0,0
4796,"sextet_base",5,"RIVER","LAKE","RAPIDS","GLASS","BUDGET","FEATHER","RIVER","RAPIDS","BASE","THEMATIC",6.11282960104,0,1,0
4796,"sextet_base",6,"BEER","JUICE","PARTY","SHOP","SNOW","WOUND","BEER","JUICE","BASE","TAXONOMIC",3.30146966808,1,0,0
4796,"sextet_base",7,"BICYCLE","CAR","HELMET","FISH","BEER","BANK","BICYCLE","CAR","BASE","TAXONOMIC",3.92813451609,1,0,0
4796,"sextet_base",8,"TORTILLA","BAGEL","BEANS","COLD","KNOB","SALESMAN","TORTILLA","BAGEL","BASE","TAXONOMIC",4.67895969804,1,0,0
4796,"sextet_base",9,"GARLIC","ONION","VAMPIRE","HOUSE","FOOT","CODE","GARLIC","ONION","BASE","TAXONOMIC",3.9402250454,1,0,0
4796,"sextet_base",10,"SUBMARINE","AIRPLANE","OCEAN","SHEET","CROW","DOCTOR","SUBMARINE","AIRPLANE","BASE","TAXONOMIC",5.15730434167,1,0,0
4796,"sextet_base",11,"SHOE","GLOVE","FOOT","WALL","CARD","TIGER","SHOE","FOOT","BASE","THEMATIC",13.5366513207,0,1,0
4796,"sextet_base",12,"CHISEL","KNIFE","SCULPTURE","HAMSTER","BOTTLE","MIRROR","CHISEL","KNIFE","BASE","TAXONOMIC",5.0856047218,1,0,0
4796,"sextet_base",13,"CAMEL","ANTELOPE","DESERT","CORK","ENGINE","PAMPHLET","CAMEL","ANTELOPE","BASE","TAXONOMIC",5.03227694597,1,0,0
4796,"sextet_base",14,"CAKE","DONUT","CANDLE","BROCHURE","LAKE","DRUM","CAKE","DONUT","BASE","TAXONOMIC",4.69099791892,1,0,0
4796,"sextet_base",15,"SNOW","RAIN","SLED","CEMETARY","WORK","NOVEL","SNOW","RAIN","BASE","TAXONOMIC",4.20244353174,1,0,0
4796,"sextet_base",16,"BISCUITS","TOAST","GRAVY","SNAIL","PELICAN","DANCE","BISCUITS","TOAST","BASE","TAXONOMIC",5.74608266188,1,0,0
4796,"sextet_base",17,"SPOON","LADLE","CEREAL","LION","TREE","STEREO","SPOON","LADLE","BASE","TAXONOMIC",4.81295269134,1,0,0
4796,"sextet_base",18,"MILK","LEMONADE","COW","GUITAR","LEAF","WINDOW","MILK","LEMONADE","BASE","TAXONOMIC",4.82372359172,1,0,0
4796,"sextet_base",19,"SAXOPHONE","HARP","JAZZ","SODA","HAIR","PILOT","SAXOPHONE","HARP","BASE","TAXONOMIC",2.83260079467,1,0,0
4796,"sextet_base",20,"COW","PIG","GRASS","CHISEL","PARCEL","HOTEL","COW","PIG","BASE","TAXONOMIC",3.26851734749,1,0,0
4796,"sextet_base",21,"HAPPY","SAD","SMILE","ROOF","SEED","KEY","HAPPY","SMILE","BASE","THEMATIC",4.74770952004,0,1,0
4796,"sextet_base",22,"PANTS","DRESS","POCKET","ICE","TEETH","DOG","PANTS","DRESS","BASE","TAXONOMIC",4.03625139294,1,0,0
4796,"sextet_base",23,"ROCKET","MISSILE","ASTRONAUT","BUG","CHEESE","WATER","ROCKET","MISSILE","BASE","TAXONOMIC",5.56591093133,1,0,0
4796,"sextet_base",24,"FIELD","COURT","GRASS","GAS","TOAD","SCHOOL","FIELD","COURT","BASE","TAXONOMIC",5.10183523112,1,0,0
4796,"sextet_base",25,"CAPTAIN","PILOT","SHIP","EAR","BENCH","FREEZER","CAPTAIN","PILOT","BASE","TAXONOMIC",2.60667342925,1,0,0
4796,"sextet_base",26,"CROWN","HAT","KING","SHOVEL","NOSE","TENT","CROWN","HAT","BASE","TAXONOMIC",2.81105502119,1,0,0
4796,"sextet_base",27,"SHAMPOO","BLEACH","SHOWER","TEAM","SAUCE","CIRCLE","SHAMPOO","SHOWER","BASE","THEMATIC",8.0585049855,0,1,0
4796,"sextet_base",28,"CIGARETTES","ALCOHOL","LUNGS","OUTLET","SOCK","CARPET","CIGARETTES","ALCOHOL","BASE","TAXONOMIC",3.91695839097,1,0,0
4796,"sextet_base",29,"BEE","BUTTERFLY","HONEY","ASPHALT","COACH","PLIERS","BEE","BUTTERFLY","BASE","TAXONOMIC",3.86004483959,1,0,0
4796,"sextet_base",30,"DOG","CAT","BONE","POND","HOOD","QUEEN","DOG","CAT","BASE","TAXONOMIC",4.76967342992,1,0,0
4796,"sextet_base",31,"MONKEY","BEAR","BANANA","AIRPLANE","HAMMER","PLUG","MONKEY","BEAR","BASE","TAXONOMIC",4.53949550839,1,0,0
4796,"sextet_base",32,"PANDA","RACOON","BAMBOO","WHIP","FENDER","LAW","PANDA","RACOON","BASE","TAXONOMIC",3.61417935698,1,0,0
4796,"sextet_base",33,"TRUCK","BUS","TRAILER","CLIMATE","CACTUS","CLUB","TRUCK","BUS","BASE","TAXONOMIC",7.76064294338,1,0,0
