
Wed, 17 Feb 2016 1:30:34 PM,
4745,
4745,triad_base,1,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,BASE,TAXONOMIC,4.20069483896,SOFA,2.81298244429,1.38771239467,0,1,2,
4745,triad_base,2,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,BISCUIT,BASE,TAXONOMIC,2.1818456602,BISCUIT,1.35450724966,0.827338410541,0,2,1,
4745,triad_base,3,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,BLEACH,BASE,TAXONOMIC,6.20691422375,SHOWER,BLEACH,BLEACH,BLEACH,BLEACH,BLEACH,SHOWER,SHOWER,SHOWER,BLEACH,1.53713654041,1.07473259891,0.510913222606,0.000112893132609,0.329082129247,0.0118994648656,0.442975730286,0.0001728158677,0.00016520137433,0.655378347568,1.64434527948,0,1,2,
4745,triad_base,4,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,BASE,TAXONOMIC,1.56865788948,MICROWAVE,1.22531580279,0.343342086693,0,1,2,
4745,triad_base,5,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,TRUCK,BUS,BASE,TAXONOMIC,3.4735859888,BUS,3.15260832774,0.32097766106,0,1,2,
4745,triad_base,6,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,JUICE,BASE,TAXONOMIC,1.92295160229,JUICE,1.64272968288,0.280221919413,0,1,2,
4745,triad_base,7,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,ALCOHOL,BASE,TAXONOMIC,1.6630355471,ALCOHOL,1.35539516566,0.307640381434,0,1,2,
4745,triad_base,8,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,PASTOR,BASE,TAXONOMIC,1.1980817439,PASTOR,0.95073820847,0.247343535433,0,2,1,
4745,triad_base,9,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,ORANGE,BASE,TAXONOMIC,1.9950638227,ORANGE,1.73297995469,0.262083868016,0,2,1,
4745,triad_base,10,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,FIREMAN,BASE,TAXONOMIC,1.98078598775,FIREMAN,1.35409441176,0.626691575992,0,1,2,
4745,triad_base,11,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,BIKE,BASE,TAXONOMIC,2.55437078471,BIKE,2.33649103013,0.217879754578,0,1,2,
4745,triad_base,12,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,BAT,BASE,TAXONOMIC,1.51710380473,BAT,1.04836261933,0.468741185396,0,2,1,
4745,triad_base,13,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,GOLD,BASE,TAXONOMIC,1.24759845539,GOLD,1.01668004169,0.230918413698,0,1,2,
4745,triad_base,14,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,ANT,BASE,TAXONOMIC,1.43917113273,ANT,1.21282935989,0.226341772839,0,1,2,
4745,triad_base,15,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,SUBMARINE,AIRPLANE,BASE,TAXONOMIC,1.14076613709,AIRPLANE,0.880748113923,0.260018023168,0,2,1,
4745,triad_base,16,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,CAN,BASE,TAXONOMIC,1.03078241224,CAN,0.824470395513,0.206312016729,0,1,2,
4745,triad_base,17,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,VILLAGE,BASE,TAXONOMIC,1.12496772117,VILLAGE,0.901095030189,0.223872690985,0,1,2,
4745,triad_base,18,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,BUTTERFLY,BASE,TAXONOMIC,1.18977929892,BUTTERFLY,0.958656618197,0.231122680721,0,2,1,
4745,triad_base,19,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,CANOE,BASE,TAXONOMIC,1.09879505627,CANOE,0.916274354779,0.182520701492,0,2,1,
4745,triad_base,20,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,BAGEL,BASE,TAXONOMIC,1.01366966876,BAGEL,0.734051280626,0.279618388129,0,2,1,
