
Mon, 11 Apr 2016 3:18:33 PM,
4960,
4960,triad_rand,1,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,TABLET,COMPUTER,TAXONOMIC,BASE,5.17737058084,TABLET,COMPUTER,4.21255759709,0.435371949337,0.529441034421,4.14970720022,6.24410230261,2.05531209783,2,0,1,
4960,triad_rand,2,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,QUARTERBACK,FOOTBALL,THEMATIC,BASE,5.85039989464,QUARTERBACK,FOOTBALL,3.96898805723,1.03380282875,0.847609008662,0.364411415626,2.45880651802,4.55320162041,0,2,1,
4960,triad_rand,3,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,TEMPLE,BASE,THEMATIC,5.33782932069,RABBI,TEMPLE,2.40413057804,1.60322935041,1.33046939224,0.94297022769,3.03736533008,5.13176043248,0,1,2,
4960,triad_rand,4,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,RAIN,BASE,TAXONOMIC,4.60915874224,SLED,SNOW,SLED,RAIN,2.06966455746,0.346514835022,1.14777063485,0.212982024066,0.832226690836,1.46221145797,3.55660656036,5.65100166275,1,2,0,
4960,triad_rand,5,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,SOFA,CHAIR,TAXONOMIC,BASE,3.69330478739,SOFA,CHAIR,3.04655946326,0.227924686857,0.418820637278,2.22029042287,4.31468552526,0.125895320474,2,0,1,
4960,triad_rand,6,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,SCISSORS,LAWNMOWER,TAXONOMIC,BASE,3.72608097922,SCISSORS,LAWNMOWER,2.93786686193,0.467756160535,0.320457956754,3.31643638329,5.41083148568,1.2220412809,2,0,1,
4960,triad_rand,7,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,SHOE,GLOVE,BASE,TAXONOMIC,4.00462366827,SHOE,GLOVE,3.21786690224,0.352748808451,0.434007957578,3.11456600722,5.20896110961,1.02017090482,2,1,0,
4960,triad_rand,8,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,JUICE,BEER,TAXONOMIC,BASE,7.19799400494,JUICE,BEER,3.27757696807,0.81060675811,3.10981027875,1.14945664447,3.24385174687,5.33824684926,2,1,0,
4960,triad_rand,9,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,GOOSE,BASE,TAXONOMIC,4.96010323893,PENGUIN,GOOSE,2.95650951844,0.54171629902,1.46187742148,0.57119883983,2.66559394222,4.75998904462,2,0,1,
4960,triad_rand,10,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,MICROWAVE,OVEN,TAXONOMIC,BASE,3.89592179749,MICROWAVE,OVEN,3.03621894866,0.370160229504,0.489542619325,1.09414405425,3.18853915664,5.28293425904,0,2,1,
