
Thu, 03 Mar 2016 4:20:54 PM,
4871,
4871,triad_goes,1,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,GRASS,BASE,THEMATIC,5.97500865743,GRASS,5.24408504902,0.730923608411,0,2,1,
4871,triad_goes,2,CRIB,BED,BABY,FERRY,BOWL,PATIO,CRIB,BABY,BASE,THEMATIC,1.64317747066,BABY,1.04683493089,0.596342539764,0,1,2,
4871,triad_goes,3,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,MISSILE,BASE,TAXONOMIC,3.87471751985,MISSILE,3.30693850096,0.567779018893,0,1,2,
4871,triad_goes,4,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,BIKE,BASE,TAXONOMIC,6.34223188646,BIKE,5.60747654585,0.734755340614,0,1,2,
4871,triad_goes,5,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,RAIN,BASE,TAXONOMIC,3.41387342638,RAIN,3.07554709946,0.338326326921,0,2,1,
4871,triad_goes,6,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,DELIVERY,BASE,THEMATIC,4.63291316933,DELIVERY,4.30092704482,0.331986124511,0,1,2,
4871,triad_goes,7,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,BAMBOO,BASE,THEMATIC,1.75207792188,BAMBOO,1.46177603805,0.290301883826,0,2,1,
4871,triad_goes,8,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,BASE,TAXONOMIC,6.82812592073,MICROWAVE,6.08427658922,0.743849331513,0,1,2,
4871,triad_goes,9,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,6.95636380732,ONION,VAMPIRE,VAMPIRE,3.58853870432,2.03286701906,0.551047386485,0.783910697442,0,1,2,
4871,triad_goes,10,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,TEA,BASE,THEMATIC,1.54947615776,TEA,1.03595087805,0.513525279704,0,2,1,
4871,triad_goes,11,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,SALAD,BASE,THEMATIC,1.51239668322,SALAD,1.18884606392,0.323550619301,0,2,1,
4871,triad_goes,12,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,COW,BASE,THEMATIC,2.00831532886,COW,1.81301650079,0.195298828068,0,2,1,
4871,triad_goes,13,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,BISCUITS,GRAVY,BASE,THEMATIC,3.77191758121,TOAST,GRAVY,GRAVY,GRAVY,TOAST,GRAVY,1.3698306873,0.845960657811,0.427458959748,0.434170284658,0.195402451092,0.226184099214,0.272910441388,0,1,2,
4871,triad_goes,14,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,TOOTHBRUSH,FLOSS,BASE,THEMATIC,5.83501602011,FLOSS,FLOSS,COMB,FLOSS,COMB,FLOSS,2.94195756689,1.14379987062,0.168500539265,0.824982139049,0.332052006153,0.0702619972872,0.353461900842,0,2,1,
4871,triad_goes,15,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,1.60245331505,LAKE,1.33993629017,0.262517024879,0,2,1,
4871,triad_goes,16,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,NEEDLE,PIN,BASE,TAXONOMIC,3.16270824731,PIN,2.24697523576,0.915733011556,0,2,1,
4871,triad_goes,17,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,CHOCOLATE,BASE,THEMATIC,4.42630586447,CHOCOLATE,4.1778633541,0.248442510376,0,2,1,
4871,triad_goes,18,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,JAZZ,BASE,THEMATIC,1.09621805989,JAZZ,0.845705407555,0.250512652332,0,1,2,
4871,triad_goes,19,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,KIDNEY,BASE,THEMATIC,3.36788668099,BUTCHER,KIDNEY,BUTCHER,KIDNEY,2.29904163664,0.567173503339,0.299102552352,0.0387725346955,0.16379645397,0,1,2,
4871,triad_goes,20,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,TEMPLE,BASE,THEMATIC,1.04582220688,TEMPLE,0.883551956853,0.162270250032,0,2,1,
4871,triad_goes,21,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,BASE,TAXONOMIC,1.71124848793,SOFA,1.1227207086,0.588527779328,0,1,2,
4871,triad_goes,22,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,CANDLE,BASE,THEMATIC,1.75263344683,DONUT,CANDLE,DONUT,CANDLE,1.20146787062,0.312042842386,0.131008890341,0.00346590671688,0.104647936765,0,2,1,
4871,triad_goes,23,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,BASEBALL,BASE,TAXONOMIC,0.925742393942,BASEBALL,0.709633227671,0.216109166271,0,2,1,
4871,triad_goes,24,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,BULLET,BASE,THEMATIC,2.95331040595,BULLET,2.75535114936,0.197959256591,0,1,2,
4871,triad_goes,25,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BANANA,BASE,THEMATIC,1.5911683439,BANANA,1.41356388177,0.177604462137,0,1,2,
4871,triad_goes,26,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,GRASS,BASE,THEMATIC,1.87709753728,SCISSORS,GRASS,SCISSORS,GRASS,0.810087248567,0.720779814059,0.254662205698,0.0194801238831,0.0720881450688,0,1,2,
4871,triad_goes,27,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,VILLAGE,BASE,TAXONOMIC,1.23639642366,VILLAGE,1.07691141323,0.15948501043,0,1,2,
4871,triad_goes,28,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,PARTY,BASE,THEMATIC,2.32425115036,PARTY,2.07225301489,0.251998135471,0,1,2,
4871,triad_goes,29,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,KNIFE,BASE,TAXONOMIC,2.71969988395,SCULPTURE,KNIFE,SCULPTURE,KNIFE,1.4866472045,0.394717745017,0.353074225131,0.0649709358113,0.420289773494,0,2,1,
4871,triad_goes,30,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,TRUCK,BUS,BASE,TAXONOMIC,1.02170487249,BUS,0.797540593427,0.224164279061,0,1,2,
4871,triad_goes,31,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,SHOE,FOOT,BASE,THEMATIC,2.92727521935,FOOT,2.66695976851,0.26031545084,0,1,2,
4871,triad_goes,32,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,PILOT,BASE,TAXONOMIC,1.14877112419,PILOT,0.930074032396,0.218697091797,0,2,1,
4871,triad_goes,33,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,KING,BASE,THEMATIC,1.01546365814,KING,0.814888997586,0.200574660557,0,2,1,
4871,triad_goes,34,BICYCLE,CAR,HELMET,FISH,BEER,BANK,BICYCLE,HELMET,BASE,THEMATIC,2.7941137522,HELMET,2.52495161502,0.269162137178,0,1,2,
4871,triad_goes,35,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,COW,FARM,BASE,THEMATIC,2.94613691606,FARM,2.76236672199,0.183770194068,0,2,1,
4871,triad_goes,36,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,FIREMAN,BASE,TAXONOMIC,3.40950172907,FIREMAN,3.17746905703,0.232032672036,0,1,2,
4871,triad_goes,37,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SAD,BASE,TAXONOMIC,1.17276861356,SAD,0.979072134127,0.193696479429,0,2,1,
4871,triad_goes,38,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,TELEPHONE,BASE,THEMATIC,2.2873017838,TELEPHONE,2.06538211717,0.221919666626,0,1,2,
4871,triad_goes,39,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,SHOWER,BASE,THEMATIC,2.4278678234,SHOWER,2.15353215253,0.274335670867,0,2,1,
4871,triad_goes,40,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BEANS,BASE,THEMATIC,4.32357379387,BAGEL,BAGEL,BEANS,2.51980125578,1.34257851017,0.312782438821,0.148411589093,0,2,1,
4871,triad_goes,41,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,LADLE,BASE,TAXONOMIC,2.31367796625,LADLE,CEREAL,1.38188769924,0.453500105534,0.478290161467,0,1,2,
4871,triad_goes,42,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,BANK,BASE,THEMATIC,1.7876007345,BANK,1.50541388604,0.282186848461,0,1,2,
4871,triad_goes,43,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,BAT,BASE,TAXONOMIC,1.12626309111,BAT,0.926381347119,0.199881743989,0,1,2,
4871,triad_goes,44,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,POCKET,BASE,THEMATIC,1.63796718884,POCKET,1.17639938998,0.461567798862,0,1,2,
4871,triad_goes,45,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,MOUSE,BASE,THEMATIC,1.42846671783,MOUSE,0.979676656658,0.448790061171,0,2,1,
4871,triad_goes,46,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,GOOSE,BASE,TAXONOMIC,2.14517080574,GOOSE,1.67585644545,0.469314360293,0,1,2,
4871,triad_goes,47,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,WINGS,BASE,THEMATIC,1.58588622138,WINGS,1.28200012853,0.30388609285,0,1,2,
4871,triad_goes,48,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,CAT,BASE,TAXONOMIC,1.92885273835,CAT,1.65826835111,0.270584387239,0,2,1,
4871,triad_goes,49,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,BEACH,BASE,THEMATIC,3.01724312594,BEACH,2.66346605239,0.353777073557,0,1,2,
4871,triad_goes,50,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,DESERT,BASE,THEMATIC,6.20486955089,DESERT,5.95483031985,0.250039231032,0,1,2,
4871,triad_goes,51,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,ALCOHOL,BASE,TAXONOMIC,2.15706294787,ALCOHOL,1.88959254662,0.267470401246,0,1,2,
4871,triad_goes,52,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,SPIDER,WEB,BASE,THEMATIC,1.04307967448,WEB,0.785858676769,0.257220997708,0,2,1,
4871,triad_goes,53,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,SAILOR,BASE,THEMATIC,1.39312830754,CANOE,SAILOR,CANOE,SAILOR,0.880885900115,0.260473037139,0.128386865254,0.0503528146073,0.0730296904221,0,2,1,
4871,triad_goes,54,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,SUBMARINE,OCEAN,BASE,THEMATIC,2.73905983183,OCEAN,AIRPLANE,OCEAN,OCEAN,1.1196779015,0.851178884972,0.111306291656,0.503614223213,0.153282530489,0,2,1,
4871,triad_goes,55,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,CAN,BASE,TAXONOMIC,1.39235063887,CAN,1.22552991728,0.166820721584,0,1,2,
4871,triad_goes,56,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,BUTTERFLY,BASE,TAXONOMIC,1.74618697283,BUTTERFLY,1.52172804694,0.224458925892,0,2,1,
4871,triad_goes,57,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,COW,PIG,BASE,TAXONOMIC,2.35755252489,PIG,2.1259571882,0.231595336692,0,2,1,
4871,triad_goes,58,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PENCIL,ERASER,BASE,THEMATIC,4.29571444553,ERASER,3.47108091658,0.824633528944,0,2,1,
4871,triad_goes,59,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,WAITRESS,STEWARDESS,BASE,TAXONOMIC,1.82778426295,STEWARDESS,1.3825117544,0.445272508543,0,2,1,
