
Fri, 15 Apr 2016 2:06:28 PM,
4973,
4973,triad_base,1,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,JAZZ,BASE,THEMATIC,14.1406657975,JAZZ,13.1129671894,1.02769860812,0,2,1,
4973,triad_base,2,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,GRASS,BASE,THEMATIC,4.61089788936,GRASS,3.70973304845,0.901164840907,0,2,1,
4973,triad_base,3,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SMILE,BASE,THEMATIC,2.02432906162,SMILE,1.48618198093,0.53814708069,0,1,2,
4973,triad_base,4,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,LUNGS,BASE,THEMATIC,3.02231719997,LUNGS,2.59545849543,0.426858704537,0,2,1,
4973,triad_base,5,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,2.36424103193,LAKE,2.01879900694,0.345442024991,0,2,1,
4973,triad_base,6,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,NEEDLE,THREAD,BASE,THEMATIC,2.70418246835,THREAD,2.40119149163,0.302990976721,0,1,2,
4973,triad_base,7,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,CEREAL,BASE,THEMATIC,2.70221298095,CEREAL,2.40034463443,0.30186834652,0,2,1,
4973,triad_base,8,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,AIRPORT,BASE,THEMATIC,3.52665427327,AIRPORT,3.1509105023,0.375743770972,0,2,1,
4973,triad_base,9,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,SLED,BASE,THEMATIC,2.70779269654,SLED,2.41067442298,0.297118273564,0,2,1,
4973,triad_base,10,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,SALAD,BASE,THEMATIC,1.51085137576,SALAD,1.30683063064,0.204020745121,0,1,2,
4973,triad_base,11,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,VAMPIRE,BASE,THEMATIC,2.07350562885,VAMPIRE,1.8556133993,0.217892229557,0,1,2,
4973,triad_base,12,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,MOUSE,BASE,THEMATIC,1.13958719838,MOUSE,0.945460564457,0.194126633927,0,2,1,
4973,triad_base,13,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,BAMBOO,BASE,THEMATIC,2.25774311926,BAMBOO,1.94445082638,0.313292292878,0,1,2,
4973,triad_base,14,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,TEA,BASE,THEMATIC,1.61930487026,TEA,1.3083313331,0.310973537154,0,2,1,
4973,triad_base,15,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,BABY,BASE,THEMATIC,1.23108735494,BABY,0.967675797641,0.263411557302,0,1,2,
4973,triad_base,16,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,COURT,BASE,TAXONOMIC,0.600040058605,COURT,0.408581450582,0.191458608024,0,1,2,
4973,triad_base,17,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,BISCUIT,BASE,TAXONOMIC,0.589953602292,BISCUIT,0.433292226866,0.156661375426,0,2,1,
