
Wed, 04 May 2016 11:09:12 AM,
5018,
5018,triad_base,1,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,BIKE,BASE,TAXONOMIC,4.57304076757,BIKE,3.26821243577,1.30482833181,0,1,2,
5018,triad_base,2,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BEAR,BASE,TAXONOMIC,3.69581890106,BEAR,2.93903651834,0.756782382727,0,1,2,
5018,triad_base,3,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,WAITRESS,STEWARDESS,BASE,TAXONOMIC,4.24695799965,STEWARDESS,3.7392868707,0.507671128958,0,2,1,
5018,triad_base,4,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,CANOE,BASE,TAXONOMIC,3.94604717195,CANOE,3.36184285954,0.584204312414,0,2,1,
5018,triad_base,5,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,BASE,TAXONOMIC,2.97309162095,TABLET,2.3363511106,0.636740510352,0,1,2,
5018,triad_base,6,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,BASE,TAXONOMIC,3.79678938817,DONUT,3.1825044211,0.614284967072,0,2,1,
5018,triad_base,7,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,RACOON,BASE,TAXONOMIC,2.75696248189,RACOON,2.27329032496,0.48367215693,0,1,2,
5018,triad_base,8,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,FIREMAN,BASE,TAXONOMIC,3.87238168251,FIREMAN,3.32151438855,0.550867293961,0,2,1,
5018,triad_base,9,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,BASEBALL,BASE,TAXONOMIC,5.01860557683,BASEBALL,4.4549770141,0.563628562726,0,2,1,
5018,triad_base,10,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,BASE,TAXONOMIC,4.43798472174,MICROWAVE,3.8893054435,0.548679278232,0,2,1,
