
Tue, 01 Mar 2016 11:16:34 AM,
4842,
4842,sextet_rand,1,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,NEST,BASE,THEMATIC,6.64244773774,BIRD,NEST,5.33843146276,0.419842182891,0.884174092091,0,3,2,4,1,5,
4842,sextet_rand,2,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CANDLE,CAKE,THEMATIC,BASE,6.03963569971,CANDLE,CAKE,4.66786102683,0.70424503868,0.6675296342,0,1,3,5,4,2,
4842,sextet_rand,3,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,ALCOHOL,BASE,TAXONOMIC,10.6543113337,LUNGS,CIGARETTES,ALCOHOL,ALCOHOL,LUNGS,ALCOHOL,7.11574711523,0.837875444675,1.26339368033,0.107964185765,0.221805378795,0.473169270088,0.634356258786,3,1,5,0,4,2,
4842,sextet_rand,4,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,PIG,COW,TAXONOMIC,BASE,6.92323937244,PIG,COW,4.05218591762,2.25280235452,0.618251100299,1,4,5,3,0,2,
4842,sextet_rand,5,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,GRASS,FIELD,THEMATIC,BASE,4.40525990829,GRASS,FIELD,3.23741295154,0.570922188926,0.596924767829,3,2,1,4,5,0,
4842,sextet_rand,6,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,PARTY,BASE,THEMATIC,19.3813118982,BEER,PARTY,15.7559164864,0.937938180869,2.68745723099,0,2,3,5,1,4,
4842,sextet_rand,7,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,TRAILER,TRUCK,THEMATIC,BASE,9.17225206376,BUS,TRAILER,TRUCK,BUS,TRUCK,5.85427723441,0.291720312438,2.10616221686,0.205459538498,0.168595156167,0.546037605382,1,0,5,4,2,3,
4842,sextet_rand,8,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,BONE,BASE,THEMATIC,6.02242181567,DOG,BONE,5.50900603691,0.159844864509,0.353570914245,0,4,3,1,5,2,
4842,sextet_rand,9,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SMILE,BASE,THEMATIC,5.36104231479,HAPPY,SMILE,3.74385259813,0.320669340552,1.29652037611,4,3,0,2,5,1,
4842,sextet_rand,10,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,TREASON,BASE,TAXONOMIC,15.7420764521,ROBBERY,TREASON,14.7633713337,0.483760927105,0.494944191305,2,3,0,4,1,5,
4842,sextet_rand,11,CRIB,BED,BABY,FERRY,BOWL,PATIO,BABY,CRIB,THEMATIC,BASE,4.6207062538,BABY,CRIB,3.71038325352,0.104776392574,0.805546607706,1,4,5,3,0,2,
4842,sextet_rand,12,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,WINGS,BASE,THEMATIC,7.89441085095,FLY,WINGS,6.59180622292,0.855167128262,0.447437499766,0,3,5,1,4,2,
4842,sextet_rand,13,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,BOWL,CUP,TAXONOMIC,BASE,9.83418509981,BOWL,CUP,7.07630409335,2.38469932147,0.37318168499,3,5,4,0,2,1,
4842,sextet_rand,14,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,KING,BASE,THEMATIC,7.44058319821,CROWN,KING,6.94910323666,0.0598437057342,0.431636255817,3,0,2,5,4,1,
4842,sextet_rand,15,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,CHOCOLATE,COOKIE,THEMATIC,BASE,4.40918894846,CHOCOLATE,COOKIE,3.70793041738,0.384085533093,0.31717299798,3,1,5,0,4,2,
4842,sextet_rand,16,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,4.4168007191,GARLIC,ONION,3.15974521497,0.752453581081,0.50460192305,5,3,1,2,0,4,
4842,sextet_rand,17,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,CRATE,PACKAGE,TAXONOMIC,BASE,10.7300665269,CRATE,PACKAGE,9.64481648419,0.840115077095,0.245134965633,0,5,2,3,4,1,
4842,sextet_rand,18,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,SEATBELT,BASE,THEMATIC,9.69618931413,BIKE,CAR,BIKE,SEATBELT,4.44229710463,3.96743478498,0.744465724332,0.272813047748,0.269178652437,1,0,3,4,2,5,
4842,sextet_rand,19,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,MOUSE,BASE,THEMATIC,2.05503437249,COMPUTER,MOUSE,1.42681566649,0.152278449386,0.475940256612,5,0,2,1,4,3,
4842,sextet_rand,20,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,BAMBOO,BASE,THEMATIC,3.38634072547,PANDA,BAMBOO,1.99933721451,0.405941564357,0.981061946601,3,0,1,5,2,4,
