
Wed, 27 Apr 2016 11:23:45 AM,
5002,
5002,sextet_base,1,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,BASE,TAXONOMIC,6.2051479927,MICROWAVE,5.54333341285,0.661814579857,0,3,1,5,2,4,
5002,sextet_base,2,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,BISCUIT,BASE,TAXONOMIC,6.70076038979,BISCUIT,5.89659420319,0.804166186601,0,3,4,2,1,5,
5002,sextet_base,3,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BAGEL,BASE,TAXONOMIC,8.99358429376,BAGEL,7.46270024462,1.53088404913,0,5,4,2,1,3,
5002,sextet_base,4,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,TREASON,BASE,TAXONOMIC,5.65453942923,TREASON,4.99108938884,0.663450040389,0,5,4,1,2,3,
5002,sextet_base,5,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,COW,BUFFALO,BASE,TAXONOMIC,2.96711665008,BUFFALO,2.58612785197,0.380988798104,0,3,2,1,5,4,
5002,sextet_base,6,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,2.51258344494,ONION,2.176037458,0.336545986938,0,2,1,3,5,4,
5002,sextet_base,7,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,FIREMAN,BASE,TAXONOMIC,4.46180305874,FIREMAN,4.13836955838,0.323433500365,0,3,4,1,2,5,
5002,sextet_base,8,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,RAIN,BASE,TAXONOMIC,3.36161951639,RAIN,2.98084326193,0.38077625446,0,3,4,5,1,2,
5002,sextet_base,9,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,3.51546966843,LAKE,3.10980594298,0.405663725454,0,5,4,3,2,1,
5002,sextet_base,10,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,CRATE,BASE,TAXONOMIC,2.81065439607,CRATE,0.0017331247218,2.80892127135,0,5,3,2,4,1,
5002,sextet_base,11,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,SUBMARINE,AIRPLANE,BASE,TAXONOMIC,4.68596476933,AIRPLANE,4.3470341221,0.338930647238,0,3,5,2,1,4,
