
Mon, 21 Mar 2016 1:16:47 PM,
4922,
4922,sextet_base,1,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,GRASS,BASE,THEMATIC,9.77316485206,GRASS,7.83566977642,1.93749507563,0,2,4,3,1,5,
4922,sextet_base,2,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,HANDCUFFS,BASE,THEMATIC,7.83101399569,HANDCUFFS,6.60802053707,1.22299345862,0,2,5,1,3,4,
4922,sextet_base,3,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BEANS,BASE,THEMATIC,7.87722517736,BEANS,7.1458726339,0.731352543458,0,1,3,5,2,4,
4922,sextet_base,4,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,BLEACH,BASE,TAXONOMIC,7.13972010417,BLEACH,6.18187903799,0.957841066178,0,5,1,3,4,2,
4922,sextet_base,5,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,BUTCHER,BASE,TAXONOMIC,9.83479741774,BUTCHER,8.07948596077,1.75531145697,0,4,1,3,2,5,
4922,sextet_base,6,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,CANOE,BASE,TAXONOMIC,3.39576752018,CANOE,2.83736053016,0.558406990021,0,1,4,3,5,2,
4922,sextet_base,7,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,JAZZ,BASE,THEMATIC,3.24096736126,JAZZ,2.68644013349,0.554527227767,0,3,5,1,2,4,
4922,sextet_base,8,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,PASTOR,BASE,TAXONOMIC,19.2476774068,PASTOR,17.5233126725,1.72436473425,0,2,3,4,5,1,
4922,sextet_base,9,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,ALCOHOL,BASE,TAXONOMIC,7.06904016668,ALCOHOL,6.16263317969,0.906406986993,0,2,5,4,1,3,
4922,sextet_base,10,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,RACOON,BASE,TAXONOMIC,5.89755660063,RACOON,5.27284735907,0.624709241558,0,3,4,5,2,1,
4922,sextet_base,11,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,GOLD,BASE,TAXONOMIC,6.05885426048,GOLD,5.41797774332,0.640876517165,0,1,3,4,5,2,
4922,sextet_base,12,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,6.71156175109,ONION,6.24776745681,0.463794294279,0,4,5,3,2,1,
4922,sextet_base,13,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,SPIDER,BEE,BASE,TAXONOMIC,5.95882962877,BEE,5.49399280781,0.46483682096,0,2,5,3,1,4,
4922,sextet_base,14,CRIB,BED,BABY,FERRY,BOWL,PATIO,CRIB,PATIO,BASE,UNRELATED,7.66637852881,PATIO,7.20859010238,0.457788426429,0,1,5,3,2,4,
4922,sextet_base,15,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,ANTELOPE,BASE,TAXONOMIC,5.61077037081,ANTELOPE,4.7070585913,0.903711779509,0,3,2,1,4,5,
4922,sextet_base,16,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,DRESS,BASE,TAXONOMIC,4.39993564133,DRESS,3.88238947559,0.517546165735,0,5,2,3,1,4,
4922,sextet_base,17,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,CAT,BASE,TAXONOMIC,3.45937323896,CAT,3.15730632795,0.302066911012,0,1,4,5,3,2,
4922,sextet_base,18,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,SALAD,BASE,THEMATIC,16.1063900371,SALAD,15.4715736825,0.634816354606,0,3,4,2,1,5,
4922,sextet_base,19,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,VILLAGE,BASE,TAXONOMIC,4.0065772878,VILLAGE,3.48627830856,0.520298979245,0,5,2,1,3,4,
4922,sextet_base,20,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,HOSTESS,BASE,TAXONOMIC,4.1686503035,HOSTESS,3.40163334692,0.767016956583,0,5,4,3,1,2,
4922,sextet_base,21,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,BASE,TAXONOMIC,7.13352916995,DONUT,6.7501183562,0.383410813753,0,5,1,3,2,4,
4922,sextet_base,22,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,GRASS,BASE,THEMATIC,22.3253415106,GRASS,21.7923425101,0.532999000512,0,2,3,4,1,5,
4922,sextet_base,23,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,HAT,BASE,TAXONOMIC,12.0062197363,HAT,11.6938629639,0.312356772367,0,1,2,5,4,3,
4922,sextet_base,24,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,BOWL,BASE,TAXONOMIC,4.77077289997,BOWL,4.0104143424,0.760358557571,0,5,2,4,1,3,
4922,sextet_base,25,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,COW,PIG,BASE,TAXONOMIC,3.30220264848,PIG,2.82306443946,0.479138209019,0,2,3,5,4,1,
4922,sextet_base,26,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,TOOTHBRUSH,COMB,BASE,TAXONOMIC,6.99558060057,COMB,6.49717402086,0.498406579718,0,4,5,1,3,2,
4922,sextet_base,27,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,LEMONADE,BASE,TAXONOMIC,3.81257560709,LEMONADE,3.25383986859,0.558735738508,0,2,3,1,4,5,
4922,sextet_base,28,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,4.21578946291,LAKE,3.79908069596,0.416708766948,0,5,4,3,1,2,
4922,sextet_base,29,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,NEEDLE,PIN,BASE,TAXONOMIC,2.97291648621,PIN,2.4238597923,0.549056693912,0,4,2,1,5,3,
4922,sextet_base,30,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,BISCUITS,TOAST,BASE,TAXONOMIC,4.09412106266,TOAST,2.92624876415,1.16787229851,0,2,3,4,1,5,
4922,sextet_base,31,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,SCULPTURE,BASE,THEMATIC,11.4480968011,SCULPTURE,10.7600255054,0.688071295619,0,4,3,5,1,2,
4922,sextet_base,32,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,ANT,BASE,TAXONOMIC,3.53490229929,ANT,3.12816921156,0.40673308773,0,1,4,3,2,5,
4922,sextet_base,33,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,BASEBALL,BASE,TAXONOMIC,3.63669250533,BASEBALL,3.21433674591,0.422355759423,0,2,3,5,1,4,
4922,sextet_base,34,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,ORANGE,BASE,TAXONOMIC,3.30154912407,ORANGE,2.90958190989,0.391967214178,0,2,3,5,1,4,
4922,sextet_base,35,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,TRUCK,TRAILER,BASE,THEMATIC,5.52527059661,TRAILER,4.91626282129,0.609007775318,0,4,1,2,3,5,
4922,sextet_base,36,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,TREASON,BASE,TAXONOMIC,7.35788761312,TREASON,6.53848575708,0.819401856046,0,1,2,4,5,3,
4922,sextet_base,37,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,LADLE,BASE,TAXONOMIC,6.10187264159,LADLE,4.84513263498,1.25674000662,0,5,4,2,3,1,
4922,sextet_base,38,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,DELIVERY,BASE,THEMATIC,4.30904743727,DELIVERY,3.60027624154,0.708771195728,0,5,1,4,3,2,
4922,sextet_base,39,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,BUTTERFLY,BASE,TAXONOMIC,6.4487572778,BUTTERFLY,5.08477473957,1.36398253823,0,4,3,1,2,5,
4922,sextet_base,40,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,BISCUIT,BASE,TAXONOMIC,3.95990327559,BISCUIT,3.47727132775,0.482631947845,0,5,2,3,4,1,
4922,sextet_base,41,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SAD,BASE,TAXONOMIC,7.37095909193,SAD,4.21348623745,3.15747285448,0,2,4,3,5,1,
4922,sextet_base,42,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,BASE,TAXONOMIC,3.11687059188,TABLET,2.54674287327,0.570127718616,0,5,2,3,1,4,
4922,sextet_base,43,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,CAN,BASE,TAXONOMIC,5.69902891666,CAN,5.30290682521,0.39612209145,0,3,5,2,1,4,
4922,sextet_base,44,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PENCIL,PEN,BASE,TAXONOMIC,5.73534354428,PEN,5.44306658488,0.292276959401,0,5,2,3,1,4,
4922,sextet_base,45,BICYCLE,CAR,HELMET,FISH,BEER,BANK,BICYCLE,CAR,BASE,TAXONOMIC,3.64749949239,CAR,3.14377864171,0.503720850684,0,3,2,4,5,1,
4922,sextet_base,46,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,COW,BUFFALO,BASE,TAXONOMIC,5.26988465013,BUFFALO,4.75088676019,0.518997889943,0,3,1,2,4,5,
4922,sextet_base,47,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,WAITRESS,STEWARDESS,BASE,TAXONOMIC,7.78847632185,STEWARDESS,7.26636541868,0.52211090317,0,3,1,5,4,2,
4922,sextet_base,48,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,JUICE,BASE,TAXONOMIC,1.96034458699,JUICE,1.57373037888,0.38661420811,0,2,5,3,1,4,
4922,sextet_base,49,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,PILOT,BASE,TAXONOMIC,3.65523584187,PILOT,3.16911545163,0.48612039024,0,3,4,5,1,2,
