
Fri, 15 Apr 2016 12:42:15 PM,
4969,
4969,sextet_base,1,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,TEMPLE,BASE,THEMATIC,5.76145232469,TEMPLE,4.6625890648,1.09886325989,0,5,4,1,3,2,
4969,sextet_base,2,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,BASE,TAXONOMIC,3.45680246688,DONUT,2.98043015786,0.476372309029,0,2,3,5,4,1,
4969,sextet_base,3,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,ORANGE,BASE,TAXONOMIC,4.32162283454,ORANGE,3.90325356182,0.418369272724,0,2,3,1,5,4,
4969,sextet_base,4,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PENCIL,PEN,BASE,TAXONOMIC,10.9209055537,ERASER,PEN,PEN,SHEEP,MINT,FLUTE,ERASER,ERASER,ERASER,PEN,1.4482865138,0.941479510628,1.7872878788,1.62716689613,0.421359771863,0.0463019181043,2.7873550849,0.000429059378803,0.434525515884,0.824217381887,0.602496022359,0,4,5,3,1,2,
4969,sextet_base,5,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SMILE,BASE,THEMATIC,5.91147155873,SMILE,4.07543288264,1.83603867609,0,4,5,3,2,1,
4969,sextet_base,6,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,TREASON,BASE,TAXONOMIC,7.96121488418,TREASON,7.17251170799,0.788703176193,0,5,4,3,1,2,
4969,sextet_base,7,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,7.17595741991,ONION,6.49855325092,0.677404168993,0,1,5,4,3,2,
4969,sextet_base,8,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,LEMONADE,BASE,TAXONOMIC,8.21228372399,LEMONADE,7.11726279091,1.09502093308,0,2,3,4,1,5,
4969,sextet_base,9,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,BOTTLE,BASE,UNRELATED,9.02363398019,BOTTLE,8.64925414603,0.37437983416,0,2,3,4,1,5,
4969,sextet_base,10,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,BAMBOO,BASE,THEMATIC,8.20548400562,RACOON,BAMBOO,BAMBOO,RACOON,RACOON,BAMBOO,RACOON,BAMBOO,4.54691935237,1.59612767957,0.835248095915,0.177669019438,0.000207576900721,0.0650414526463,0.373132717796,0.263541666791,0.34759644419,0,4,1,3,2,5,
4969,sextet_base,11,BICYCLE,CAR,HELMET,FISH,BEER,BANK,BICYCLE,CAR,BASE,TAXONOMIC,3.01522893365,CAR,2.57458171714,0.440647216514,0,2,5,3,1,4,
4969,sextet_base,12,TOOTHBRUSH,COMB,FLOSS,CAKE,CUP,GLASSES,TOOTHBRUSH,COMB,BASE,TAXONOMIC,6.59804023523,COMB,6.09385294002,0.504187295213,0,2,5,3,4,1,
4969,sextet_base,13,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,COW,PIG,BASE,TAXONOMIC,2.81542896293,PIG,2.12045854982,0.694970413111,0,5,2,3,1,4,
4969,sextet_base,14,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,CAN,BASE,TAXONOMIC,2.62081808504,CAN,2.0222733086,0.59854477644,0,1,3,2,4,5,
4969,sextet_base,15,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,BOWL,BASE,TAXONOMIC,4.33911690675,BOWL,3.87993409205,0.459182814695,0,3,1,4,2,5,
4969,sextet_base,16,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,RAIN,BASE,TAXONOMIC,2.57960991375,RAIN,0.906349339522,1.67326057423,0,2,5,4,1,3,
4969,sextet_base,17,CRIB,BED,BABY,FERRY,BOWL,PATIO,CRIB,BED,BASE,TAXONOMIC,5.29065546021,BED,4.03075052798,1.25990493223,0,2,3,1,5,4,
4969,sextet_base,18,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,CRATE,BASE,TAXONOMIC,2.41648949217,CRATE,2.12137493398,0.29511455819,0,1,5,4,2,3,
4969,sextet_base,19,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,SUBMARINE,AIRPLANE,BASE,TAXONOMIC,2.01605692506,AIRPLANE,0.882316757925,1.13374016713,0,3,2,5,4,1,
4969,sextet_base,20,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,SOFA,BASE,TAXONOMIC,2.97851296794,SOFA,2.34504427388,0.633468694054,0,4,1,2,5,3,
4969,sextet_base,21,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,GOOSE,BASE,TAXONOMIC,2.87638773676,GOOSE,2.2230317099,0.653356026858,0,5,2,3,1,4,
4969,sextet_base,22,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,KING,BASE,THEMATIC,3.66336905118,KING,3.22493102308,0.438438028097,0,3,4,1,2,5,
4969,sextet_base,23,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,BIKE,BASE,TAXONOMIC,2.01755631249,BIKE,1.69969502464,0.317861287855,0,3,5,4,1,2,
4969,sextet_base,24,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BAGEL,BASE,TAXONOMIC,4.65669943951,BAGEL,4.03404097073,0.622658468783,0,3,5,2,4,1,
4969,sextet_base,25,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,BISCUITS,TOAST,BASE,TAXONOMIC,2.34188493155,TOAST,1.76826329902,0.573621632531,0,3,2,1,4,5,
4969,sextet_base,26,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,DRESS,BASE,TAXONOMIC,3.35386083275,DRESS,2.26327747852,1.09058335423,0,1,2,4,3,5,
4969,sextet_base,27,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,AIRPORT,BASE,THEMATIC,2.93787952326,AIRPORT,2.3609945951,0.576884928159,0,3,2,5,1,4,
4969,sextet_base,28,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,CAT,BASE,TAXONOMIC,1.46471389849,CAT,1.00512619223,0.459587706253,0,4,3,5,2,1,
4969,sextet_base,29,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,LADLE,BASE,TAXONOMIC,5.13914511446,LADLE,4.60720705986,0.531938054599,0,2,1,3,5,4,
4969,sextet_base,30,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,BISCUIT,BASE,TAXONOMIC,2.68298656587,BISCUIT,1.9813991813,0.701587384567,0,2,4,5,1,3,
4969,sextet_base,31,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,BLEACH,BASE,TAXONOMIC,6.17747236788,BLEACH,5.69139558636,0.486076781526,0,5,1,4,3,2,
4969,sextet_base,32,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,COW,BUFFALO,BASE,TAXONOMIC,1.96632783394,BUFFALO,1.48585960362,0.480468230322,0,5,1,3,2,4,
4969,sextet_base,33,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,BASE,TAXONOMIC,2.18264225964,MICROWAVE,1.84901670739,0.333625552244,0,4,1,3,2,5,
4969,sextet_base,34,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,SCISSORS,BASE,TAXONOMIC,4.45915103331,SCISSORS,3.85512483399,0.604026199318,0,3,1,5,4,2,
4969,sextet_base,35,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,MISSILE,BASE,TAXONOMIC,3.91289976798,MISSILE,3.42213115003,0.49076861795,0,3,1,4,5,2,
4969,sextet_base,36,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,ANTELOPE,BASE,TAXONOMIC,4.8986779321,PAMPHLET,ANTELOPE,ANTELOPE,ANTELOPE,ANTELOPE,ANTELOPE,ANTELOPE,ANTELOPE,ENGINE,PAMPHLET,ANTELOPE,1.88469909318,0.157801882364,0.205672048964,0.24605653435,0.130066351965,0.10448637791,0.65278825257,0.102858537808,0.303811272606,0.372285855934,0.308047234081,0.43010449037,0,4,3,5,2,1,
4969,sextet_base,37,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,HARP,BASE,TAXONOMIC,3.05455765687,HARP,2.03719600942,1.01736164745,0,5,2,3,4,1,
4969,sextet_base,38,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,FIREMAN,BASE,TAXONOMIC,1.67610375024,FIREMAN,1.24072011653,0.43538363371,0,2,4,1,5,3,
4969,sextet_base,39,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,SALAD,BASE,THEMATIC,2.58684266452,SALAD,1.33402448427,1.25281818025,0,4,5,1,3,2,
4969,sextet_base,40,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,WAITRESS,RESTAURANT,BASE,THEMATIC,4.88295041397,RESTAURANT,4.49660891388,0.386341500096,0,4,3,2,5,1,
4969,sextet_base,41,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,WINGS,BASE,THEMATIC,6.82078094035,WINGS,6.39167030342,0.429110636935,0,2,5,1,4,3,
4969,sextet_base,42,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,BASE,TAXONOMIC,4.12436477095,TABLET,3.56300607231,0.561358698644,0,5,2,1,3,4,
4969,sextet_base,43,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,BUTTERFLY,BASE,TAXONOMIC,3.34646850917,BUTTERFLY,2.90878961049,0.437678898685,0,4,2,3,1,5,
4969,sextet_base,44,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,BAT,BASE,TAXONOMIC,8.2328189481,NEST,BAT,BAT,BAT,BAT,NEST,BAT,5.02240176126,1.61351978406,0.190909584053,0.068946018815,0.000126797705889,0.420030881651,0.395729145035,0.521154975519,0,1,4,3,5,2,
4969,sextet_base,45,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,SPIDER,BEE,BASE,TAXONOMIC,4.34951363411,BEE,3.57196631376,0.777547320351,0,5,4,2,3,1,
4969,sextet_base,46,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,HOSTESS,BASE,TAXONOMIC,5.25045405328,HOSTESS,4.30427707918,0.946176974103,0,5,2,1,4,3,
4969,sextet_base,47,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,ALCOHOL,BASE,TAXONOMIC,4.06542813499,ALCOHOL,3.40222858917,0.663199545816,0,4,3,2,1,5,
4969,sextet_base,48,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,JUICE,BASE,TAXONOMIC,3.15357187949,JUICE,2.52589878812,0.627673091367,0,4,5,3,1,2,
4969,sextet_base,49,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,PILOT,BASE,TAXONOMIC,2.74646208715,PILOT,2.00854111463,0.737920972519,0,1,2,5,3,4,
4969,sextet_base,50,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,4.43886344507,LAKE,3.85764158145,0.581221863627,0,4,3,5,1,2,
4969,sextet_base,51,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,COURT,BASE,TAXONOMIC,2.77207020018,COURT,2.19997708965,0.572093110532,0,5,3,2,1,4,
4969,sextet_base,52,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,NEEDLE,PIN,BASE,TAXONOMIC,4.03101835959,PIN,3.62844314612,0.402575213462,0,3,4,5,2,1,
4969,sextet_base,53,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,GOLD,BASE,TAXONOMIC,1.54557821248,GOLD,1.25208884664,0.293489365838,0,4,1,3,2,5,
4969,sextet_base,54,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,SHOE,FOOT,BASE,THEMATIC,1.77412643936,FOOT,1.50924495608,0.264881483279,0,2,3,4,5,1,
4969,sextet_base,55,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,BUTCHER,BASE,TAXONOMIC,3.66650919151,KIDNEY,BUTCHER,BUTCHER,BUTCHER,KIDNEY,BUTCHER,2.14873305149,0.42699646391,0.261562899686,0.0248059472069,0.165765290149,0.319529187866,0.319116351195,0,1,3,5,4,2,
4969,sextet_base,56,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,CANOE,BASE,TAXONOMIC,3.94882383011,CHAIR,CANOE,CHAIR,CANOE,1.63195209112,1.15625780076,0.485538803041,0.423484208062,0.251590927131,0,4,3,5,1,2,
4969,sextet_base,57,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,BASEBALL,BASE,TAXONOMIC,1.57318396587,BASEBALL,0.848913415335,0.724270550534,0,4,5,3,2,1,
4969,sextet_base,58,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BEAR,BASE,TAXONOMIC,1.37494065706,BEAR,0.829971601255,0.544969055802,0,4,5,3,2,1,
4969,sextet_base,59,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,TRUCK,BUS,BASE,TAXONOMIC,1.73122884892,BUS,1.11670693476,0.614521914162,0,4,5,1,3,2,
