
Thu, 10 Mar 2016 12:27:07 PM,
4896,
4896,triad_goes,1,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,HOSTESS,BASE,TAXONOMIC,2.56799201202,HOSTESS,1.93509054324,0.63290146878,0,1,2,
4896,triad_goes,2,HAPPY,SAD,SMILE,ROOF,SEED,KEY,HAPPY,SMILE,BASE,THEMATIC,1.90063650766,SMILE,1.36587987747,0.534756630193,0,1,2,
4896,triad_goes,3,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,PASTOR,BASE,TAXONOMIC,2.30688027921,PASTOR,1.75288573653,0.553994542686,0,1,2,
4896,triad_goes,4,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BEANS,BASE,THEMATIC,1.59086569119,BEANS,1.26924834121,0.321617349982,0,2,1,
4896,triad_goes,5,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,SLED,BASE,THEMATIC,1.38888101676,SLED,1.03946836083,0.349412655924,0,1,2,
4896,triad_goes,6,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,SAILOR,BASE,THEMATIC,1.10458175419,SAILOR,0.884929744294,0.219652009895,0,1,2,
4896,triad_goes,7,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,BULLET,BASE,THEMATIC,1.28895239485,BULLET,1.04295018199,0.246002212865,0,1,2,
4896,triad_goes,8,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,WINGS,BASE,THEMATIC,1.05897344393,WINGS,0.877983318176,0.180990125751,0,1,2,
4896,triad_goes,9,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,WAITRESS,RESTAURANT,BASE,THEMATIC,1.23305322952,RESTAURANT,1.02735002222,0.205703207292,0,1,2,
4896,triad_goes,10,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,CEREAL,BASE,THEMATIC,1.67000370123,CEREAL,1.46885463758,0.201149063651,0,1,2,
4896,triad_goes,11,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,SHIP,BASE,THEMATIC,0.97832676582,SHIP,0.773585305316,0.204741460504,0,2,1,
4896,triad_goes,12,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,DRESS,BASE,TAXONOMIC,2.25026336312,DRESS,POCKET,0.979730485938,0.91617475776,0.354358119424,0,2,1,
4896,triad_goes,13,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,0.946590451058,ONION,0.74894340313,0.197647047928,0,1,2,
4896,triad_goes,14,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,LUNGS,BASE,THEMATIC,1.17518786341,LUNGS,0.958955102833,0.216232760577,0,1,2,
4896,triad_goes,15,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,MISSILE,BASE,TAXONOMIC,0.814116719412,MISSILE,0.579414119245,0.234702600166,0,1,2,
4896,triad_goes,16,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,PARTY,BASE,THEMATIC,1.17086943868,PARTY,0.989736954682,0.181132483995,0,2,1,
4896,triad_goes,17,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,BAMBOO,BASE,THEMATIC,1.00405886862,BAMBOO,0.749703861307,0.254355007317,0,2,1,
4896,triad_goes,18,CRIB,BED,BABY,FERRY,BOWL,PATIO,CRIB,BABY,BASE,THEMATIC,0.761778168846,BABY,0.555213527754,0.206564641092,0,2,1,
4896,triad_goes,19,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,KNIFE,BASE,TAXONOMIC,0.91680709389,KNIFE,0.713476636447,0.203330457443,0,1,2,
4896,triad_goes,20,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,HONEY,BASE,THEMATIC,0.861465774942,HONEY,0.697420267854,0.164045507088,0,2,1,
4896,triad_goes,21,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,SALAD,BASE,THEMATIC,1.2167674324,SALAD,0.857790942537,0.358976489864,0,1,2,
4896,triad_goes,22,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,PAN,BASE,THEMATIC,1.48505766829,PAN,1.00703813159,0.478019536706,0,2,1,
4896,triad_goes,23,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,SUBMARINE,OCEAN,BASE,THEMATIC,1.30167658441,OCEAN,1.13857196691,0.163104617503,0,2,1,
4896,triad_goes,24,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,BAT,BASE,TAXONOMIC,1.03551940597,BAT,0.851965174312,0.183554231655,0,1,2,
4896,triad_goes,25,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,KING,BASE,THEMATIC,0.894484308315,KING,0.734492704272,0.159991604043,0,2,1,
4896,triad_goes,26,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,BASE,TAXONOMIC,0.950414262712,TABLET,0.767381791258,0.183032471454,0,2,1,
