
Fri, 22 Apr 2016 11:31:22 AM,
4992,
4992,sextet_rand,1,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,SPIDER,WEB,BASE,THEMATIC,7.90326616447,SPIDER,WEB,4.85424158443,0.69963907171,2.34938550834,4,5,0,2,1,3,
4992,sextet_rand,2,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,WINGS,BASE,THEMATIC,6.3949040994,FLY,WINGS,4.42647885438,0.668652290478,1.29977295455,2,4,0,3,5,1,
4992,sextet_rand,3,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,GRASS,FIELD,THEMATIC,BASE,5.14554885216,GRASS,FIELD,4.2938594548,0.186070995405,0.665618401952,4,1,0,3,5,2,
4992,sextet_rand,4,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,RESTAURANT,WAITRESS,THEMATIC,BASE,5.86015210487,RESTAURANT,WAITRESS,3.33486727159,0.166528170928,2.35875666235,5,4,0,1,2,3,
4992,sextet_rand,5,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,TEMPLE,RABBI,THEMATIC,BASE,6.2633841699,TEMPLE,RABBI,3.17373448424,2.19003253058,0.899617155083,3,0,5,2,1,4,
4992,sextet_rand,6,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,TRUCK,BUS,BASE,TAXONOMIC,7.11209695227,TRUCK,BUS,4.69163820054,0.291863788851,2.12859496288,2,1,3,0,4,5,
4992,sextet_rand,7,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,HANDCUFFS,POLICE,THEMATIC,BASE,4.16050343215,HANDCUFFS,POLICE,2.92062825803,0.123430995271,1.11644417886,0,2,3,4,1,5,
4992,sextet_rand,8,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,QUARTERBACK,FOOTBALL,THEMATIC,BASE,2.53305528313,QUARTERBACK,FOOTBALL,1.91396754142,0.116356777959,0.502730963752,0,2,3,1,4,5,
4992,sextet_rand,9,CRIB,BED,BABY,FERRY,BOWL,PATIO,CRIB,BABY,BASE,THEMATIC,20.8619822375,BED,CRIB,BABY,BED,BABY,4.21862901654,0.577411500737,4.4652456874,1.07571942266,0.464274340309,10.0607022699,1,2,3,5,0,4,
4992,sextet_rand,10,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,COW,MILK,THEMATIC,BASE,4.090564752,COW,MILK,2.9526271075,0.218344961293,0.919592683204,3,1,2,5,0,4,
4992,sextet_rand,11,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,MISSILE,BASE,TAXONOMIC,10.8963323189,ASTRONAUT,ROCKET,MISSILE,ASTRONAUT,MISSILE,3.07784883957,0.105069414712,3.32073572092,2.57914463151,0.235908673145,1.57762503903,1,5,2,0,4,3,
