
Wed, 24 Feb 2016 10:55:38 AM,
4788,
4788,sextet_base,1,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,SLED,BASE,THEMATIC,2.71545210702,SLED,1.84179582103,0.873656285985,0,4,5,2,1,3,
4788,sextet_base,2,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,BISCUIT,BASE,TAXONOMIC,2.76312328962,BISCUIT,2.19330081384,0.56982247578,0,3,2,4,1,5,
4788,sextet_base,3,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,3.81469310515,ONION,3.22592504797,0.588768057176,0,2,5,1,4,3,
4788,sextet_base,4,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,HANDCUFFS,BASE,THEMATIC,2.41833099048,HANDCUFFS,1.8375528795,0.580778110976,0,1,4,3,5,2,
4788,sextet_base,5,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,KING,BASE,THEMATIC,2.01101754452,KING,1.57315664121,0.437860903301,0,3,1,2,5,4,
4788,sextet_base,6,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,NEST,BASE,THEMATIC,2.0227531711,NEST,1.57133875796,0.451414413139,0,4,1,2,5,3,
4788,sextet_base,7,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,POCKET,BASE,THEMATIC,2.67134484957,POCKET,1.45730043508,1.21404441449,0,4,1,2,3,5,
4788,sextet_base,8,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,COW,BASE,THEMATIC,2.42985506594,COW,1.79952929041,0.630325775535,0,5,4,1,2,3,
4788,sextet_base,9,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,CANOE,BASE,TAXONOMIC,4.46206083268,SAILOR,CANOE,CANOE,CANOE,SAILOR,CANOE,2.23137406283,0.421941927052,0.60201599315,0.000282068183878,0.288865986484,0.233024095622,0.684556699358,0,4,2,1,5,3,
4788,sextet_base,10,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,BISCUITS,GRAVY,BASE,THEMATIC,4.22059786544,GRAVY,3.58453372339,0.636064142047,0,5,4,2,1,3,
4788,sextet_base,11,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,TEMPLE,BASE,THEMATIC,2.09392606505,TEMPLE,1.7582278171,0.335698247945,0,5,2,3,1,4,
4788,sextet_base,12,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,SHOWER,BASE,THEMATIC,2.58307703308,SHOWER,1.89417178219,0.688905250892,0,1,5,3,2,4,
4788,sextet_base,13,BICYCLE,CAR,HELMET,FISH,BEER,BANK,BICYCLE,HELMET,BASE,THEMATIC,2.38071626786,HELMET,2.13390691616,0.246809351695,0,2,4,3,5,1,
4788,sextet_base,14,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,BASE,TAXONOMIC,1.94838449737,TABLET,1.5129344165,0.435450080869,0,3,2,1,4,5,
4788,sextet_base,15,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,BASE,TAXONOMIC,2.48647959676,MICROWAVE,2.22436407194,0.26211552482,0,3,5,4,1,2,
4788,sextet_base,16,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,RAPIDS,BASE,THEMATIC,2.72983460609,LAKE,RAPIDS,LAKE,RAPIDS,1.49481352049,0.442316058092,0.654423074506,0.000352254195604,0.137929698802,0,5,1,4,2,3,
4788,sextet_base,17,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PENCIL,PEN,BASE,TAXONOMIC,2.57746281632,PEN,1.55415411651,1.02330869981,0,4,1,5,2,3,
4788,sextet_base,18,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BEANS,BASE,THEMATIC,2.96344998555,BAGEL,BEANS,BAGEL,BEANS,1.94949853438,0.174886262277,0.376315076806,0.000146993319504,0.462603118765,0,2,3,1,4,5,
4788,sextet_base,19,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,BABY,BASE,THEMATIC,1.92828680645,BABY,1.62519193551,0.303094870935,0,1,3,2,5,4,
4788,sextet_base,20,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,MISSILE,BASE,TAXONOMIC,2.30433405086,MISSILE,2.0623940175,0.24194003336,0,4,1,3,5,2,
4788,sextet_base,21,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,SCULPTURE,BASE,THEMATIC,1.98302525439,SCULPTURE,1.71429304505,0.268732209341,0,5,2,3,1,4,
