
Fri, 26 Feb 2016 3:21:14 PM,
4823,
4823,sextet_base,1,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,BUTCHER,BASE,TAXONOMIC,13.0961647586,KIDNEY,BUTCHER,BUTCHER,BUTCHER,KIDNEY,BUTCHER,5.20277424826,1.18591482524,0.690153434873,0.0356539138593,0.497746117762,4.60416623903,0.87975597952,0,1,2,4,5,3,
4823,sextet_base,2,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,3.06649780209,ONION,2.59206883743,0.474428964662,0,2,1,3,4,5,
4823,sextet_base,3,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,GOLD,BASE,TAXONOMIC,1.85218796739,GOLD,1.09637134231,0.755816625082,0,2,4,3,1,5,
4823,sextet_base,4,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,SHIP,BASE,THEMATIC,2.87590107281,SHIP,1.79388366285,1.08201740996,0,2,3,4,1,5,
4823,sextet_base,5,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,DELIVERY,BASE,THEMATIC,2.95033612906,DELIVERY,2.27785520989,0.672480919166,0,4,3,1,5,2,
4823,sextet_base,6,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,COW,PIG,BASE,TAXONOMIC,3.69409640448,PIG,2.77125876409,0.922837640392,0,5,1,4,2,3,
4823,sextet_base,7,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,GRASS,BASE,THEMATIC,2.54584173963,GRASS,1.94854308764,0.597298651992,0,5,4,1,2,3,
4823,sextet_base,8,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,TEA,BASE,THEMATIC,4.46125229506,TEA,3.37542136142,1.08583093365,0,2,3,5,1,4,
4823,sextet_base,9,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,VILLAGE,BASE,TAXONOMIC,12.3581404942,VILLAGE,AIRPORT,AIRPORT,AIRPORT,AIRPORT,VILLAGE,AIRPORT,VILLAGE,AIRPORT,VILLAGE,3.2356508681,1.91359798133,1.04431752191,0.0571469055722,0.000491629703902,0.419090660464,0.555197602022,0.876482751861,0.800997561426,3.14855394652,0.306613065244,0,4,1,3,2,5,
4823,sextet_base,10,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,BASE,TAXONOMIC,3.29849438817,TABLET,2.88440477714,0.414089611033,0,1,5,2,4,3,
4823,sextet_base,11,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,COW,BUFFALO,BASE,TAXONOMIC,5.00837690686,FARM,BUFFALO,FARM,BUFFALO,3.31498864782,0.828733091766,0.475133137312,0.143579382158,0.245942647802,0,4,1,5,3,2,
