
Thu, 18 Feb 2016 11:02:58 AM,
4752,
4752,sextet_base,1,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,SALAD,BASE,THEMATIC,52.8973973666,SALAD,52.1238672615,0.773530105042,0,1,4,5,3,2,
4752,sextet_base,2,BEER,JUICE,PARTY,SHOP,SNOW,WOUND,BEER,PARTY,BASE,THEMATIC,8.64582811904,PARTY,4.98670277922,3.65912533982,0,5,4,1,2,3,
4752,sextet_base,3,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,COW,PIG,BASE,TAXONOMIC,21.7587818269,PIG,20.6980317531,1.06075007384,0,2,4,3,5,1,
4752,sextet_base,4,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,ORANGE,BASE,TAXONOMIC,24.3390236764,ORANGE,23.944836977,0.394186699414,0,1,4,3,5,2,
4752,sextet_base,5,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,COW,BUFFALO,BASE,TAXONOMIC,3.43945055146,BUFFALO,1.98786713439,1.45158341707,0,2,4,5,1,3,
4752,sextet_base,6,SPOON,LADLE,CEREAL,LION,TREE,STEREO,SPOON,LADLE,BASE,TAXONOMIC,17.9515923559,LADLE,17.0369286317,0.914663724165,0,5,3,2,1,4,
4752,sextet_base,7,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,ALCOHOL,BASE,TAXONOMIC,3.94508030973,LUNGS,ALCOHOL,ALCOHOL,LUNGS,ALCOHOL,1.57130044932,1.00460345708,0.643855965609,0.0902300768648,0.161287193478,0.473803167377,0,3,1,5,4,2,
4752,sextet_base,8,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PENCIL,PEN,BASE,TAXONOMIC,3.6508510354,PEN,3.16940026937,0.481450766034,0,1,5,2,3,4,
4752,sextet_base,9,LAWNMOWER,SCISSORS,GRASS,BOMB,AUNT,INTERNET,LAWNMOWER,SCISSORS,BASE,TAXONOMIC,10.2893026979,SCISSORS,6.94406692011,3.34523577779,0,1,3,2,4,5,
4752,sextet_base,10,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,WAITRESS,RESTAURANT,BASE,THEMATIC,4.29749059444,RESTAURANT,3.60267116386,0.694819430588,0,4,3,5,2,1,
4752,sextet_base,11,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,AIRPORT,BASE,THEMATIC,9.83911670564,VILLAGE,VILLAGE,AIRPORT,5.7550285444,1.07885170809,2.69075726456,0.314479188586,0,4,3,2,5,1,
4752,sextet_base,12,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,SPIDER,WEB,BASE,THEMATIC,7.51405933214,WEB,5.12367756135,2.39038177079,0,1,4,5,3,2,
4752,sextet_base,13,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,BUTTERFLY,BASE,TAXONOMIC,8.53125153115,HONEY,HONEY,BUTTERFLY,1.94223116539,5.98509347285,0.200969291735,0.402957601182,0,5,1,3,4,2,
4752,sextet_base,14,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,LEGS,BASE,THEMATIC,13.7506515357,LEGS,10.506521647,3.24412988868,0,5,2,1,4,3,
4752,sextet_base,15,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,LEMONADE,BASE,TAXONOMIC,7.5529730288,LEMONADE,7.12093270244,0.432040326355,0,3,5,4,2,1,
4752,sextet_base,16,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,GOOSE,BASE,TAXONOMIC,4.87908782356,GOOSE,2.24052889601,2.63855892755,0,5,3,4,1,2,
4752,sextet_base,17,SURGEON,BUTCHER,KIDNEY,PENGUIN,MOVIE,HOUSE,SURGEON,BUTCHER,BASE,TAXONOMIC,31.7869329355,BUTCHER,BUTCHER,BUTCHER,24.342624338,0.359943997057,4.28054404553,2.80382055489,0,2,5,1,3,4,
4752,sextet_base,18,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BANANA,BASE,THEMATIC,41.935381102,BANANA,41.3764032185,0.558977883542,0,4,5,1,2,3,
4752,sextet_base,19,CRIB,BED,BABY,FERRY,BOWL,PATIO,CRIB,PATIO,BASE,UNRELATED,27.2136500697,PATIO,26.5824288641,0.631221205636,0,1,2,4,3,5,
4752,sextet_base,20,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,DRESS,BASE,TAXONOMIC,4.72939584631,DRESS,4.32126899814,0.408126848168,0,5,2,4,1,3,
4752,sextet_base,21,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,FIREMAN,BASE,TAXONOMIC,4.32193708711,FIREMAN,3.38195484542,0.939982241689,0,2,1,3,4,5,
4752,sextet_base,22,DOG,CAT,BONE,POND,HOOD,QUEEN,DOG,CAT,BASE,TAXONOMIC,2.76089402084,CAT,2.42140089441,0.339493126434,0,1,3,4,2,5,
4752,sextet_base,23,SHOE,GLOVE,FOOT,WALL,CARD,TIGER,SHOE,GLOVE,BASE,TAXONOMIC,3.34627134871,GLOVE,3.00690005417,0.33937129454,0,4,1,2,3,5,
4752,sextet_base,24,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,TRUCK,BUS,BASE,TAXONOMIC,2.11417997218,BUS,1.79741974658,0.3167602256,0,3,2,1,4,5,
4752,sextet_base,25,SUBMARINE,AIRPLANE,OCEAN,SHEET,CROW,DOCTOR,SUBMARINE,AIRPLANE,BASE,TAXONOMIC,5.343767174,AIRPLANE,4.7760144159,0.567752758099,0,1,2,5,4,3,
4752,sextet_base,26,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,BOWL,BASE,TAXONOMIC,2.19055928776,BOWL,1.66636241807,0.524196869694,0,2,5,1,3,4,
4752,sextet_base,27,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,MISSILE,BASE,TAXONOMIC,11.5162807775,MISSILE,3.66811540659,7.84816537087,0,4,1,2,5,3,
4752,sextet_base,28,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,BANK,BASE,THEMATIC,28.6111106697,BANK,28.4370509933,0.174059676443,0,2,1,4,3,5,
4752,sextet_base,29,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,TABLET,BASE,TAXONOMIC,2.74432488589,TABLET,2.33579976668,0.408525119215,0,5,1,4,2,3,
4752,sextet_base,30,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,GRASS,BASE,THEMATIC,13.0483113043,GRASS,11.0377384164,2.0105728879,0,5,4,2,1,3,
4752,sextet_base,31,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,RAIN,BASE,TAXONOMIC,1.63786302914,RAIN,1.5266993891,0.111163640046,0,1,4,5,2,3,
4752,sextet_base,32,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,BASEBALL,BASE,TAXONOMIC,3.97412430029,BASEBALL,3.42881178166,0.545312518632,0,2,4,3,5,1,
4752,sextet_base,33,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,ANTELOPE,BASE,TAXONOMIC,21.9690331846,CORK,CORK,ANTELOPE,3.79799613051,17.003704947,0.506499134586,0.660832972499,0,4,5,1,3,2,
4752,sextet_base,34,RABBI,PASTOR,TEMPLE,DRIVEWAY,GLOVES,APPLE,RABBI,PASTOR,BASE,TAXONOMIC,15.1529933562,TEMPLE,TEMPLE,PASTOR,9.20223395957,0.287173288612,5.29073256711,0.372853540874,0,3,1,4,2,5,
4752,sextet_base,35,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,2.67533990429,LAKE,2.47595641331,0.199383490981,0,1,2,5,4,3,
4752,sextet_base,36,GARLIC,ONION,VAMPIRE,HOUSE,FOOT,CODE,GARLIC,ONION,BASE,TAXONOMIC,1.35448341302,ONION,0.940702307795,0.413781105221,0,2,5,4,3,1,
4752,sextet_base,37,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,HAT,BASE,TAXONOMIC,2.49230903186,HAT,2.26591892354,0.226390108321,0,2,5,3,1,4,
4752,sextet_base,38,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,BIKE,BASE,TAXONOMIC,2.24341313323,BIKE,2.10022029057,0.143192842661,0,1,5,4,3,2,
4752,sextet_base,39,BIRD,BAT,NEST,BONE,RAIN,BRACKET,BIRD,BAT,BASE,TAXONOMIC,3.9711864306,BAT,3.7737803901,0.197406040505,0,1,3,2,4,5,
4752,sextet_base,40,COOKIE,BISCUIT,CHOCOLATE,PAGE,WAVE,FUR,COOKIE,BISCUIT,BASE,TAXONOMIC,2.04499105466,BISCUIT,1.94983009752,0.0951609571348,0,2,1,3,4,5,
4752,sextet_base,41,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,CANOE,BASE,TAXONOMIC,17.431885388,CHAIR,CHAIR,CANOE,13.3943290573,0.270717708947,1.14667432089,2.62016430087,0,1,2,4,3,5,
4752,sextet_base,42,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,KNIFE,BASE,TAXONOMIC,13.9098222314,KNIFE,11.6456496751,2.26417255632,0,4,1,2,5,3,
4752,sextet_base,43,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,BLEACH,BASE,TAXONOMIC,5.52780547689,BLEACH,5.09997728898,0.427828187909,0,3,4,2,5,1,
4752,sextet_base,44,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,CRATE,BASE,TAXONOMIC,10.247356778,CRATE,9.93954192539,0.307814852626,0,1,3,5,2,4,
4752,sextet_base,45,OVEN,MICROWAVE,PAN,SCREEN,BASKETBALL,BOOT,OVEN,MICROWAVE,BASE,TAXONOMIC,5.72290366408,MICROWAVE,5.49988843114,0.223015232943,0,5,4,3,2,1,
4752,sextet_base,46,CAKE,DONUT,CANDLE,BROCHURE,LAKE,DRUM,CAKE,DONUT,BASE,TAXONOMIC,15.1866398107,DONUT,14.8171767052,0.369463105482,0,3,4,2,1,5,
4752,sextet_base,47,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BAGEL,BASE,TAXONOMIC,6.26504689862,BAGEL,4.11441767673,2.1506292219,0,2,3,5,4,1,
4752,sextet_base,48,BICYCLE,CAR,HELMET,FISH,BEER,BANK,BICYCLE,CAR,BASE,TAXONOMIC,3.54259778664,CAR,3.21193978857,0.330657998071,0,1,4,2,3,5,
4752,sextet_base,49,RECEPTIONIST,HOSTESS,TELEPHONE,PARK,HAND,STRING,RECEPTIONIST,TELEPHONE,BASE,THEMATIC,18.7344379644,TELEPHONE,18.3389174046,0.395520559774,0,4,3,2,5,1,
