
Tue, 01 Mar 2016 11:12:14 AM,
4841,
4841,triad_base,1,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,ICE,BASE,THEMATIC,3.5956161858,ICE,2.86870209093,0.726914094877,0,1,2,
4841,triad_base,2,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,SHOWER,BASE,THEMATIC,1.92221159872,SHOWER,1.62163813005,0.300573468674,0,2,1,
4841,triad_base,3,COW,PIG,GRASS,CHISEL,PARCEL,HOTEL,COW,GRASS,BASE,THEMATIC,1.64686982508,GRASS,1.28553853813,0.361331286957,0,2,1,
4841,triad_base,4,BICYCLE,CAR,HELMET,FISH,BEER,BANK,BICYCLE,HELMET,BASE,THEMATIC,1.26820536272,HELMET,1.02481885836,0.243386504357,0,2,1,
4841,triad_base,5,MONKEY,BEAR,BANANA,AIRPLANE,HAMMER,PLUG,MONKEY,BANANA,BASE,THEMATIC,1.19871904794,BANANA,1.01027290907,0.188446138869,0,2,1,
4841,triad_base,6,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,MOUSE,BASE,THEMATIC,1.89527227683,MOUSE,1.65841070842,0.23686156841,0,1,2,
4841,triad_base,7,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,BEACH,BASE,THEMATIC,2.13611852878,BEACH,1.78806190623,0.348056622548,0,2,1,
4841,triad_base,8,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,COW,BASE,THEMATIC,1.63883689349,COW,1.42840315355,0.210433739936,0,2,1,
4841,triad_base,9,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,BAMBOO,BASE,THEMATIC,1.36706398742,BAMBOO,1.19236328558,0.174700701842,0,2,1,
4841,triad_base,10,SHIP,CANOE,SAILOR,UMBRELLA,BANANA,CHAIR,SHIP,SAILOR,BASE,THEMATIC,3.24653690727,SAILOR,2.62839646603,0.618140441249,0,1,2,
4841,triad_base,11,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,SCULPTURE,BASE,THEMATIC,1.96791329852,SCULPTURE,1.4416476913,0.526265607215,0,2,1,
4841,triad_base,12,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,WINGS,BASE,THEMATIC,2.20645534655,WINGS,2.0443986326,0.162056713947,0,2,1,
4841,triad_base,13,TRUCK,BUS,TRAILER,CLIMATE,CACTUS,CLUB,TRUCK,BUS,BASE,TAXONOMIC,4.04014711152,BUS,3.92719179124,0.112955320277,0,1,2,
4841,triad_base,14,BEE,BUTTERFLY,HONEY,ASPHALT,COACH,PLIERS,BEE,HONEY,BASE,THEMATIC,1.62549402996,HONEY,1.39274063206,0.232753397897,0,1,2,
4841,triad_base,15,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,BISCUITS,TOAST,BASE,TAXONOMIC,5.56951875903,TOAST,5.32466564211,0.244853116921,0,2,1,
4841,triad_base,16,FOOTBALL,BASEBALL,QUARTERBACK,CLOUD,PLANT,NECKLACE,FOOTBALL,QUARTERBACK,BASE,THEMATIC,1.60035304644,QUARTERBACK,1.42979031079,0.170562735642,0,2,1,
4841,triad_base,17,POLICE,FIREMAN,HANDCUFFS,CARAVAN,CRAB,LAUNDRY,POLICE,HANDCUFFS,BASE,THEMATIC,3.68441510631,HANDCUFFS,1.09287795739,2.59153714892,0,2,1,
4841,triad_base,18,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,BABY,BASE,THEMATIC,1.11470962723,BABY,0.992283896427,0.122425730806,0,2,1,
4841,triad_base,19,CUP,BOWL,TEA,LAMP,PHONE,TRUCK,CUP,TEA,BASE,THEMATIC,2.42073737178,TEA,2.15412740526,0.266609966522,0,1,2,
4841,triad_base,20,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BEANS,BASE,THEMATIC,1.4644970512,BEANS,1.25333960587,0.21115744533,0,1,2,
