
Thu, 17 Mar 2016 2:55:15 PM,
4913,
4913,triad_goes,1,CITY,VILLAGE,AIRPORT,WHALE,NECK,CABINET,CITY,AIRPORT,BASE,THEMATIC,14.7098180265,AIRPORT,14.0543706338,0.655447392724,0,2,1,
4913,triad_goes,2,COMPUTER,TABLET,MOUSE,ATHLETE,COUCH,SALON,COMPUTER,MOUSE,BASE,THEMATIC,4.62608184083,MOUSE,4.14837681665,0.477705024183,0,1,2,
4913,triad_goes,3,CAMEL,ANTELOPE,DESERT,CORK,ENGINE,PAMPHLET,CAMEL,DESERT,BASE,THEMATIC,2.74225785676,DESERT,2.33011184074,0.412146016024,0,1,2,
4913,triad_goes,4,PENCIL,PEN,ERASER,FLUTE,MINT,SHEEP,PENCIL,ERASER,BASE,THEMATIC,2.18956738291,ERASER,1.76243334822,0.42713403469,0,2,1,
4913,triad_goes,5,BISCUITS,TOAST,GRAVY,SNAIL,PELICAN,DANCE,BISCUITS,GRAVY,BASE,THEMATIC,4.04708618927,GRAVY,3.67637374182,0.370712447446,0,1,2,
4913,triad_goes,6,CHAIR,SOFA,LEGS,BREAD,BALL,KEYBOARD,CHAIR,LEGS,BASE,THEMATIC,1.89248202136,LEGS,1.57374660065,0.318735420704,0,2,1,
4913,triad_goes,7,CAPTAIN,PILOT,SHIP,EAR,BENCH,FREEZER,CAPTAIN,SHIP,BASE,THEMATIC,2.75431097555,SHIP,2.32839989848,0.425911077065,0,1,2,
4913,triad_goes,8,CROUTONS,BAGEL,SALAD,METAL,SHARK,SPOT,CROUTONS,SALAD,BASE,THEMATIC,3.20069881412,SALAD,2.78449128079,0.41620753333,0,2,1,
4913,triad_goes,9,BOTTLE,CAN,BABY,CLOCK,BERRY,BELL,BOTTLE,BABY,BASE,THEMATIC,3.98663784633,BABY,3.53968024324,0.446957603097,0,1,2,
4913,triad_goes,10,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,RAPIDS,BASE,THEMATIC,2.63140339521,RAPIDS,2.37993230368,0.251471091527,0,2,1,
4913,triad_goes,11,SNOW,RAIN,SLED,CEMETARY,WORK,NOVEL,SNOW,SLED,BASE,THEMATIC,1.33216180117,SLED,1.11300010001,0.219161701156,0,1,2,
4913,triad_goes,12,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,DELIVERY,BASE,THEMATIC,3.05415577185,DELIVERY,2.82811451959,0.226041252259,0,1,2,
4913,triad_goes,13,ROCKET,MISSILE,ASTRONAUT,BUG,CHEESE,WATER,ROCKET,ASTRONAUT,BASE,THEMATIC,4.17906001117,ASTRONAUT,3.86796459975,0.311095411424,0,1,2,
4913,triad_goes,14,PANTS,DRESS,POCKET,ICE,TEETH,DOG,PANTS,POCKET,BASE,THEMATIC,2.01917037531,POCKET,1.74502887903,0.27414149628,0,1,2,
4913,triad_goes,15,COW,BUFFALO,FARM,SKY,SLIDE,CHALK,COW,FARM,BASE,THEMATIC,1.15764500829,FARM,0.934940901352,0.222704106942,0,1,2,
4913,triad_goes,16,PANDA,RACOON,BAMBOO,WHIP,FENDER,LAW,PANDA,BAMBOO,BASE,THEMATIC,1.25826158584,BAMBOO,1.04689417081,0.211367415031,0,2,1,
4913,triad_goes,17,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,WINGS,BASE,THEMATIC,1.07909993757,WINGS,0.888121551601,0.190978385974,0,2,1,
4913,triad_goes,18,ROBBERY,TREASON,BANK,STEW,TUB,SHORE,ROBBERY,BANK,BASE,THEMATIC,1.88436494605,BANK,1.55780908489,0.32655586116,0,2,1,
4913,triad_goes,19,NEEDLE,PIN,THREAD,WAX,HYDRANT,WRIST,NEEDLE,THREAD,BASE,THEMATIC,2.32699783402,THREAD,2.11468025972,0.212317574304,0,2,1,
4913,triad_goes,20,SPIDER,BEE,WEB,PEPPER,SHED,TOILET,SPIDER,WEB,BASE,THEMATIC,1.37286172784,WEB,1.03812986147,0.334731866373,0,2,1,
4913,triad_goes,21,TORTILLA,BAGEL,BEANS,COLD,KNOB,SALESMAN,TORTILLA,BEANS,BASE,THEMATIC,1.42509168875,BEANS,1.2177126254,0.207379063359,0,1,2,
4913,triad_goes,22,MILK,LEMONADE,COW,GUITAR,LEAF,WINDOW,MILK,COW,BASE,THEMATIC,1.65866071894,COW,1.41492895642,0.243731762515,0,2,1,
4913,triad_goes,23,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,KING,BASE,THEMATIC,1.72539997706,KING,1.42855695612,0.296843020944,0,2,1,
4913,triad_goes,24,SILVER,GOLD,BULLET,STAIRS,BALLOON,LIBRARY,SILVER,BULLET,BASE,THEMATIC,2.0847032289,BULLET,1.81960943481,0.265093794093,0,1,2,
4913,triad_goes,25,WAITRESS,STEWARDESS,RESTAURANT,SWAN,BEACH,CALCIUM,WAITRESS,RESTAURANT,BASE,THEMATIC,1.49670556257,RESTAURANT,1.18052034313,0.316185219446,0,2,1,
4913,triad_goes,26,CIGARETTES,ALCOHOL,LUNGS,OUTLET,SOCK,CARPET,CIGARETTES,LUNGS,BASE,THEMATIC,1.80837669759,LUNGS,1.54968571919,0.2586909784,0,2,1,
