
Tue, 15 Mar 2016 10:09:18 AM,
4906,
4906,sextet_base,1,CHISEL,KNIFE,SCULPTURE,HAMSTER,BOTTLE,MIRROR,CHISEL,KNIFE,BASE,TAXONOMIC,31.9948208036,MIRROR,KNIFE,KNIFE,KNIFE,KNIFE,KNIFE,MIRROR,KNIFE,MIRROR,11.4024874973,13.702922584,0.978486008709,0.203230144456,0.0934850850608,1.22927146289,1.92233920633,0.744816334452,0.793934275396,0.923848205013,0,3,5,1,2,4,
4906,sextet_base,2,PACKAGE,CRATE,DELIVERY,TROUT,CHILD,BILL,PACKAGE,DELIVERY,BASE,THEMATIC,4.88222526642,DELIVERY,4.06888257945,0.813342686975,0,3,1,4,5,2,
4906,sextet_base,3,SAXOPHONE,HARP,JAZZ,SODA,HAIR,PILOT,SAXOPHONE,JAZZ,BASE,THEMATIC,4.12006306136,JAZZ,3.7081918302,0.411871231161,0,2,5,4,1,3,
4906,sextet_base,4,FLY,ANT,WINGS,CEREAL,BUSINESS,CONCRETE,FLY,WINGS,BASE,THEMATIC,2.06570500811,WINGS,1.62394348555,0.441761522554,0,5,1,3,2,4,
4906,sextet_base,5,RIVER,LAKE,RAPIDS,GLASS,BUDGET,FEATHER,RIVER,LAKE,BASE,TAXONOMIC,3.7218741246,LAKE,3.28644456994,0.435429554665,0,5,1,4,2,3,
4906,sextet_base,6,FIELD,COURT,GRASS,GAS,TOAD,SCHOOL,FIELD,GRASS,BASE,THEMATIC,4.47412024206,GRASS,3.92816398107,0.54595626099,0,5,1,2,4,3,
4906,sextet_base,7,SHAMPOO,BLEACH,SHOWER,TEAM,SAUCE,CIRCLE,SHAMPOO,SHOWER,BASE,THEMATIC,1.28209899808,SHOWER,0.925369122066,0.356729876017,0,5,3,4,1,2,
4906,sextet_base,8,PENGUIN,GOOSE,ICE,VOLCANO,HEAD,BRICK,PENGUIN,ICE,BASE,THEMATIC,1.53929686872,ICE,1.36822051369,0.171076355036,0,4,2,3,5,1,
4906,sextet_base,9,CAR,BIKE,SEATBELT,SHRIMP,COTTON,BISCUIT,CAR,SEATBELT,BASE,THEMATIC,1.18636829266,SEATBELT,0.977173332358,0.209194960305,0,4,3,5,1,2,
4906,sextet_base,10,CROWN,HAT,KING,SHOVEL,NOSE,TENT,CROWN,KING,BASE,THEMATIC,2.73717301432,KING,2.07429650147,0.662876512855,0,3,2,5,1,4,
4906,sextet_base,11,COCONUT,ORANGE,BEACH,CYMBAL,SOCIETY,ROD,COCONUT,BEACH,BASE,THEMATIC,2.15372022172,BEACH,2.05056834104,0.10315188067,0,2,5,4,1,3,
